snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-06-22T19:33:45Z,2026-06-23,1,0.00274,64355.65,64355.65,22,22,0.081954731247373,-0.0015966731948335818,0.0001681734702742921,0.28627736768276496
2026-06-22T19:33:45Z,2026-06-24,2,0.005479,64356.12,64355.65,22,22,0.1216577620930503,-0.0028855064981837012,0.0005190028088704476,0.34879472773115466
2026-06-22T19:33:45Z,2026-06-25,3,0.008219,64355.6,64355.65,22,22,0.13167562080028572,-0.0035751766110123013,0.0007202233341284559,0.36287135571754037
2026-06-22T19:33:45Z,2026-06-26,4,0.010959,64369.65,64355.65,67,67,0.14724226137714927,-0.006822157480886335,0.002685666268503523,0.3837215935768396
2026-06-22T19:33:45Z,2026-07-03,11,0.030137,64381.83,64355.65,21,21,0.15418685963181372,-0.007533735095819957,0.003257338687497196,0.39266634644671766
2026-06-22T19:33:45Z,2026-07-10,18,0.049315,64413.73,64355.65,17,17,0.15066370654714412,-0.007262789727700549,0.003990989242843502,0.388154230361005
2026-06-22T19:33:45Z,2026-07-31,39,0.106849,64519.81,64355.65,57,57,0.1626857590912538,-0.002478507253685418,0.01629763352247691,0.4033432274022384
2026-06-22T19:33:45Z,2026-08-28,67,0.183562,64685.43,64355.65,49,49,0.1688947178344332,-0.002998165085324662,0.022630989203616454,0.4109680253187992
2026-06-22T19:33:45Z,2026-09-25,95,0.260274,64952.25,64355.65,60,60,0.18552272637942724,0.01781136647425812,0.10554139069104779,0.4307234917896019
2026-06-22T19:33:45Z,2026-12-25,186,0.509589,65615.7,64355.65,57,57,0.21959919868975364,0.0756633127916636,0.23467045208955428,0.46861412557642096
2026-06-22T19:33:45Z,2027-03-26,277,0.758904,66301.04,64355.65,51,51,0.23425035824879495,0.12291610251514046,0.2922799730736201,0.48399417170953096
