snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-05-30T17:13:07Z,2026-05-31,1,0.00274,73803.61,73803.61,29,29,0.034124347033973,-0.0004512920154240893,3.6783355389281524e-05,0.18472776465375473
2026-05-30T17:13:07Z,2026-06-01,2,0.005479,73803.6,73803.61,24,24,0.061448535796948624,-0.0016654712889299023,0.00024543948463603347,0.2478881517881575
2026-05-30T17:13:07Z,2026-06-02,3,0.008219,73803.26,73803.61,24,24,0.07756209178407666,-0.0018892121326915176,0.00036537277089657724,0.2784997159497235
2026-05-30T17:13:07Z,2026-06-03,4,0.010959,73803.86,73803.61,24,24,0.08110769315539607,-0.00127569985163827,0.00039862822117648597,0.2847941241588317
2026-05-30T17:13:07Z,2026-06-05,6,0.016438,73832.94,73803.61,23,23,0.09832985033931171,-0.002018140908067585,0.0007184507266272832,0.3135759084166252
2026-05-30T17:13:07Z,2026-06-12,13,0.035616,73863.03,73803.61,21,21,0.10295709486433761,-0.0021434902345959976,0.0012717814390256813,0.32086928002589715
2026-05-30T17:13:07Z,2026-06-19,20,0.054795,73888.1,73803.61,19,19,0.11834568479308845,-0.004313568044933761,0.0032044557944736238,0.3440140764461368
2026-05-30T17:13:07Z,2026-06-26,27,0.073973,73956.01,73803.61,59,59,0.126081303073857,-0.0015419489744058683,0.014888769901350558,0.3550792912489505
2026-05-30T17:13:07Z,2026-07-31,62,0.169863,74130.52,73803.61,47,47,0.1293076667789401,0.0025694578026240846,0.010879789651818763,0.3595937524192267
2026-05-30T17:13:07Z,2026-08-28,90,0.246575,74304.39,73803.61,38,38,0.13794942348523645,0.0050717856743565035,0.014613319743774441,0.3714154324812533
2026-05-30T17:13:07Z,2026-09-25,118,0.323288,74497.4,73803.61,58,58,0.1628528682995089,0.01422591440382231,0.06488297076244605,0.40355032932647805
2026-05-30T17:13:07Z,2026-12-25,209,0.572603,75176.39,73803.61,57,57,0.20281686309650776,0.05597945974724815,0.16850864227309215,0.45035193248892336
2026-05-30T17:13:07Z,2027-03-26,300,0.821918,75843.2,73803.61,46,46,0.2151273767232874,0.08775202051165923,0.19136388623213718,0.46381825829012746
