snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-08-28T00:47:48Z,2026-08-29,1,0.00274,80371.57,80378.59,27,27,0.3094157938460522,0.003546295599043938,0.0013991824108245403,0.5562515562639373
2026-08-28T00:47:48Z,2026-08-30,2,0.005479,80389.58,80378.59,28,28,0.19736085320765914,0.0012795862176301508,0.0011615712278324575,0.44425314090916584
2026-08-28T00:47:48Z,2026-08-31,3,0.008219,80400.81,80378.59,28,28,0.1868901734069092,0.0022746293937258646,0.0014286503136139571,0.43230796130410226
2026-08-28T00:47:48Z,2026-09-04,7,0.019178,80435.99,80378.59,32,32,0.1983358861978063,-0.0012585994775073297,0.004146609594583249,0.44534917334357577
2026-08-28T00:47:48Z,2026-09-11,14,0.038356,80479.83,80378.59,27,27,0.18404931695880977,0.00404534064543757,0.005089301228248495,0.4290096933156753
2026-08-28T00:47:48Z,2026-09-18,21,0.057534,80536.43,80378.59,17,17,0.17152176210517847,0.007287911796939384,0.004482337689437302,0.41415185874891164
2026-08-28T00:47:48Z,2026-09-25,28,0.076712,80588.44,80378.59,65,65,0.19991984604076898,0.022298012681960615,0.03880052329666018,0.4471239716686738
2026-08-28T00:47:48Z,2026-10-30,63,0.172603,80977.16,80378.59,53,53,0.18113688182504442,0.009586542245011268,0.02196161673273214,0.42560178785461467
2026-08-28T00:47:48Z,2026-11-27,91,0.249315,81295.29,80378.59,41,41,0.18567955763670752,0.02931804035377461,0.02957056181267162,0.4309055089421665
2026-08-28T00:47:48Z,2026-12-25,119,0.326027,81606.03,80378.59,59,59,0.22461346336082377,0.0891241750730415,0.20077871906120925,0.47393402849006716
2026-08-28T00:47:48Z,2027-03-26,210,0.575342,82552.46,80378.59,51,51,0.23807462413998132,0.12621049855041508,0.24395092738989638,0.4879289129985856
2026-08-28T00:47:48Z,2027-06-25,301,0.824658,83615.84,80378.59,50,50,0.2548536158013308,0.16090424091245537,0.3274976589178646,0.5048302841563002
