snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-05-16T17:02:18Z,2026-05-17,1,0.00274,78224.21,78224.21,29,29,0.04409440504416727,-0.0007817940669242427,7.41611946675144e-05,0.2099866782540437
2026-05-16T17:02:18Z,2026-05-18,2,0.005479,78223.64,78224.21,31,31,0.09506988461944092,-0.002175403722588029,0.00039355505055063597,0.30833404712979867
2026-05-16T17:02:18Z,2026-05-19,3,0.008219,78222.71,78224.21,30,30,0.12730118657793768,-0.0032614664766669925,0.0007192802836804538,0.3567929183405098
2026-05-16T17:02:18Z,2026-05-20,4,0.010959,78219.16,78224.21,25,25,0.1438714978028667,-0.0038663147534877015,0.0010999751422588848,0.37930396491846313
2026-05-16T17:02:18Z,2026-05-22,6,0.016438,78203.95,78224.21,23,23,0.15980801079582257,-0.005769106526261403,0.0021642125226959356,0.3997599414596497
2026-05-16T17:02:18Z,2026-05-29,13,0.035616,78206.67,78224.21,48,48,0.16420805445927272,-0.009812972869295335,0.006003014799033152,0.40522593014178243
2026-05-16T17:02:18Z,2026-06-05,20,0.054795,78229.26,78224.21,19,19,0.15668368337590352,-0.0053803624640504965,0.004118926484917343,0.39583289829914786
2026-05-16T17:02:18Z,2026-06-26,41,0.112329,78288.98,78224.21,59,59,0.17505109161766827,-0.009611798425369932,0.026832312753405852,0.4183910749737239
2026-05-16T17:02:18Z,2026-07-31,76,0.208219,78442.49,78224.21,46,46,0.1662318234121366,0.003140119189496699,0.018568387335411517,0.40771537058607027
2026-05-16T17:02:18Z,2026-09-25,132,0.361644,78836.87,78224.21,58,58,0.19465141421394722,0.025610667997957297,0.10730555853406845,0.4411931710871636
2026-05-16T17:02:18Z,2026-12-25,223,0.610959,79551.48,78224.21,57,57,0.2276244511726542,0.07994923887267422,0.22347355343854644,0.4771000431488706
2026-05-16T17:02:18Z,2027-03-26,314,0.860274,80218.41,78224.21,46,46,0.23744327853948885,0.11247989337304773,0.24007788837615526,0.4872815187748134
