snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-08-18T16:35:05Z,2026-08-19,1,0.00274,64688.9,64701.73,21,21,0.03101468734058693,-3.633027043811236e-05,1.944745167498937e-05,0.1761098729219544
2026-08-18T16:35:05Z,2026-08-20,2,0.005479,64694.61,64701.73,21,21,0.05400328347153206,-0.0002813551824112018,0.00011064224352793103,0.23238606557092029
2026-08-18T16:35:05Z,2026-08-21,3,0.008219,64703.86,64701.73,22,22,0.06581916293617317,-0.0005349476919878027,0.0002820524649465273,0.2565524564999781
2026-08-18T16:35:05Z,2026-08-22,4,0.010959,64712.92,64701.73,21,21,0.07188054738906316,-0.000986007328474291,0.0004176422892618382,0.2681054781034195
2026-08-18T16:35:05Z,2026-08-28,10,0.027397,64764.25,64701.73,49,49,0.08529137312652138,-0.0011930929598682903,0.0013678013917877189,0.29204686803066626
2026-08-18T16:35:05Z,2026-09-04,17,0.046575,64823.44,64701.73,16,16,0.09353141737284452,-0.002482224010872123,0.001659429056559834,0.3058290656115676
2026-08-18T16:35:05Z,2026-09-25,38,0.10411,65010.14,64701.73,60,60,0.1384228273333794,-0.003121298866482505,0.016727598135776796,0.3720521836159269
2026-08-18T16:35:05Z,2026-10-30,73,0.2,65285.7,64701.73,37,37,0.15033183509692385,-0.0013935173768624735,0.017556912439607338,0.387726495221727
2026-08-18T16:35:05Z,2026-12-25,129,0.353425,65750.28,64701.73,59,59,0.18782355263312964,0.026037675167932112,0.10700335205126446,0.43338614725568886
2026-08-18T16:35:05Z,2027-03-26,220,0.60274,66452.71,64701.73,51,51,0.2023790726457687,0.06953259174075738,0.16747500741172233,0.4498656162075167
2026-08-18T16:35:05Z,2027-06-25,311,0.852055,67202.91,64701.73,37,37,0.22320593824970916,0.09535031227371935,0.21883614770110246,0.4724467570528018
