snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-09-08T19:19:40Z,2026-09-09,1,0.00274,78452.05,78453.14,25,25,0.057456269343998424,-0.0004150134338901578,5.571728171440541e-05,0.2397003741006643
2026-09-08T19:19:40Z,2026-09-10,2,0.005479,78453.6,78453.14,26,26,0.10747305811270087,0.0005865383619043449,0.0002961915874619605,0.32783083764756005
2026-09-08T19:19:40Z,2026-09-11,3,0.008219,78463.78,78453.14,31,31,0.1296061248455412,0.0011478825948485999,0.0007822689236608773,0.3600085066294145
2026-09-08T19:19:40Z,2026-09-12,4,0.010959,78471.8,78453.14,27,27,0.15470966752278942,0.0021570022405604235,0.0010986677424552217,0.39333149825915215
2026-09-08T19:19:40Z,2026-09-18,10,0.027397,78512.93,78453.14,21,21,0.1681632627885728,0.004283116975105257,0.003347462378811949,0.41007714248489
2026-09-08T19:19:40Z,2026-09-25,17,0.046575,78555.56,78453.14,66,66,0.17034073541749797,0.007188478793642686,0.011269934035687988,0.4127235581082063
2026-09-08T19:19:40Z,2026-10-30,52,0.142466,78879.21,78453.14,53,53,0.17354549483371084,0.007962185624297754,0.01986331941578218,0.4165879196924832
2026-09-08T19:19:40Z,2026-11-27,80,0.219178,79170.26,78453.14,45,45,0.17801479917934826,0.02404916942751598,0.026904032938720842,0.42191800053961703
2026-09-08T19:19:40Z,2026-12-25,108,0.29589,79489.35,78453.14,59,59,0.2049905573789757,0.0612033096768736,0.14520768424206276,0.45275882915629123
2026-09-08T19:19:40Z,2027-03-26,199,0.545205,80433.14,78453.14,51,51,0.21728971848797451,0.10081150754003165,0.20265782938340024,0.4661434526923815
2026-09-08T19:19:40Z,2027-06-25,290,0.794521,81431.06,78453.14,50,50,0.23583661125259328,0.13777550985838483,0.28848123476232546,0.4856301177363213
