snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-03-22T16:36:58Z,2026-03-23,1,0.00274,68762.871,68760.78,24,24,0.25321933397137686,-0.006216191872062254,0.0009944349689234762,0.5032090360589492
2026-03-22T16:36:58Z,2026-03-24,2,0.005479,68766.1237,68760.78,25,25,0.33341045397609737,-0.005585261368321916,0.0022893436887408193,0.5774170537627871
2026-03-22T16:36:58Z,2026-03-25,3,0.008219,68771.5113,68760.78,27,27,0.3423125585732436,-0.008398798493409366,0.0034876361696127875,0.5850748316012607
2026-03-22T16:36:58Z,2026-03-26,4,0.010959,68774.6979,68760.78,23,23,0.33528586524792914,-0.007127377971021435,0.003772398088025815,0.579038742441237
2026-03-22T16:36:58Z,2026-03-27,5,0.013699,68778.01,68760.78,76,76,0.3845105488162353,-0.02047598511942063,0.012400464587806977,0.6200891458622988
2026-03-22T16:36:58Z,2026-04-03,12,0.032877,68784.94,68760.78,20,20,0.3156207083729632,0.0033284107403420086,0.008876909187523215,0.5618013068451899
2026-03-22T16:36:58Z,2026-04-10,19,0.052055,68802.89,68760.78,16,16,0.28422789111452407,0.005712602519947419,0.008958068889860851,0.5331302759312437
2026-03-22T16:36:58Z,2026-04-24,33,0.090411,68839.99,68760.78,48,48,0.3203744410220108,-0.008364752479124726,0.042819408129786934,0.5660162904210538
2026-03-22T16:36:58Z,2026-05-29,68,0.186301,69011.6944,68760.78,46,46,0.29477295514200536,0.0003045163303760874,0.050526019278011,0.5429299725949981
2026-03-22T16:36:58Z,2026-06-26,96,0.263014,69154.79,68760.78,57,57,0.3135763886547993,0.052418658415629746,0.2892052618617242,0.5599789180449558
2026-03-22T16:36:58Z,2026-09-25,187,0.512329,69719.41,68760.78,56,56,0.32535142929907107,0.16420044010214627,0.5453482573052432,0.5703958531573236
2026-03-22T16:36:58Z,2026-12-25,278,0.761644,70419.03,68760.78,53,53,0.337713427201638,0.23577634422692495,0.6625630280962155,0.5811311617884881
