snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-07-07T18:03:14Z,2026-07-08,1,0.00274,64035.0,64035.0,22,22,0.07096509721246193,-0.0001964760245914784,7.620086610144155e-05,0.2663927499247341
2026-07-07T18:03:14Z,2026-07-09,2,0.005479,64034.51,64035.0,21,21,0.11385591348362709,-0.0013123135161992362,0.00036303870320207365,0.33742541914270047
2026-07-07T18:03:14Z,2026-07-10,3,0.008219,64035.37,64035.0,26,26,0.13528174864203973,-0.0024806998376576505,0.0010366169979344785,0.36780667291668284
2026-07-07T18:03:14Z,2026-07-11,4,0.010959,64017.72,64035.0,21,21,0.13081579878712368,-0.0026441278528140325,0.0008116144917574564,0.36168466761410234
2026-07-07T18:03:14Z,2026-07-17,10,0.027397,64044.62,64035.0,20,20,0.1357009494500467,-0.006972408494507724,0.0024708797989939357,0.3683760978267275
2026-07-07T18:03:14Z,2026-07-24,17,0.046575,64087.63,64035.0,19,19,0.1341032905650669,-0.006199117819477468,0.0033709659195962863,0.3662011613376819
2026-07-07T18:03:14Z,2026-07-31,24,0.065753,64122.27,64035.0,58,58,0.1435556869544518,-0.003713128687271817,0.010105891691305156,0.3788874330912175
2026-07-07T18:03:14Z,2026-08-28,52,0.142466,64292.25,64035.0,49,49,0.15549282548680077,-0.004599317750042418,0.016397995278362366,0.39432578597753504
2026-07-07T18:03:14Z,2026-09-25,80,0.219178,64508.12,64035.0,60,60,0.17287843334375094,0.006658313288315678,0.06381804791103274,0.41578652376399955
2026-07-07T18:03:14Z,2026-12-25,171,0.468493,65145.2,64035.0,58,58,0.20948275226305038,0.050543639190229035,0.1784421910457428,0.4576928579987352
2026-07-07T18:03:14Z,2027-03-26,262,0.717808,65786.25,64035.0,51,51,0.2216567177450806,0.08973128837056372,0.2218608981380029,0.47080433063543564
2026-07-07T18:03:14Z,2027-06-25,353,0.967123,66463.5,64035.0,34,34,0.23341383475555744,0.09719117733006657,0.22293486450178518,0.4831292112422488
