snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-04-03T16:48:10Z,2026-04-04,1,0.00274,66955.64,66955.64,26,26,0.05996507538423946,-0.0010410157716796238,0.0001242154168607626,0.24487767432789675
2026-04-03T16:48:10Z,2026-04-05,2,0.005479,66955.64,66955.64,25,25,0.06323589767792526,-0.00025901167250133675,0.0003273741796102651,0.25146748831195903
2026-04-03T16:48:10Z,2026-04-06,3,0.008219,66955.64,66955.64,23,23,0.0894933322022362,-0.0014260520247914874,0.0005336367733727879,0.29915436183053756
2026-04-03T16:48:10Z,2026-04-07,4,0.010959,66956.95,66955.64,23,23,0.12034371251284658,-0.0025463561680777913,0.0008713473467735226,0.34690591305546603
2026-04-03T16:48:10Z,2026-04-10,7,0.019178,66956.18,66955.64,23,23,0.18231234518994524,-0.007081416334986885,0.0037784990886693738,0.4269804974351232
2026-04-03T16:48:10Z,2026-04-17,14,0.038356,67016.27,66955.64,22,22,0.207254348811923,-0.008507437280007512,0.006494729479389699,0.45525196189793954
2026-04-03T16:48:10Z,2026-04-24,21,0.057534,67051.46,66955.64,48,48,0.22576042788990439,-0.00694995786495582,0.017625837760031998,0.47514253428829584
2026-04-03T16:48:10Z,2026-05-29,56,0.153425,67228.45,66955.64,46,46,0.22925687898785024,-0.0004984715758970508,0.030692873848401886,0.4788077683035753
2026-04-03T16:48:10Z,2026-06-26,84,0.230137,67362.74,66955.64,57,57,0.25192982559494703,0.043922614821776125,0.2700074682776064,0.5019261156733599
2026-04-03T16:48:10Z,2026-09-25,175,0.479452,67965.29,66955.64,56,56,0.27884475833150724,0.11392031988987027,0.39445815807426243,0.5280575331642445
2026-04-03T16:48:10Z,2026-12-25,266,0.728767,68674.47,66955.64,53,53,0.3037896211916149,0.18200433597417637,0.5113380348717739,0.5511711360291056
2026-04-03T16:48:10Z,2027-03-26,357,0.978082,69286.1,66955.64,37,37,0.30209732743175555,0.2043473452139178,0.41668883770987514,0.5496338121256329
