snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-09-26T19:06:40Z,2026-09-27,1,0.00274,84013.57,84023.9,31,31,0.014983122559101053,-0.00010804883331801758,1.4092763632596437e-05,0.12240556588285131
2026-09-26T19:06:40Z,2026-09-28,2,0.005479,84031.55,84023.9,29,29,0.027154957269455108,-0.0002904269184148325,4.855355983266099e-05,0.16478761260924654
2026-09-26T19:06:40Z,2026-09-29,3,0.008219,84052.07,84023.9,29,29,0.06259558128488772,5.1764071773099e-05,0.00037881949479728525,0.2501910895393513
2026-09-26T19:06:40Z,2026-09-30,4,0.010959,84058.2,84023.9,27,27,0.07168022138770265,-0.00031775776536727184,0.0003708461195785878,0.2677316219420161
2026-09-26T19:06:40Z,2026-10-02,6,0.016438,84073.78,84023.9,24,24,0.09959579162403365,-0.0006453916736143448,0.0011482325592174387,0.31558800931599673
2026-09-26T19:06:40Z,2026-10-09,13,0.035616,84144.29,84023.9,26,26,0.11125726753991012,-0.0006772640066391337,0.002229713110759416,0.3335524959281674
2026-09-26T19:06:40Z,2026-10-16,20,0.054795,84219.32,84023.9,20,20,0.11595764139398756,0.0007203091038429949,0.0025772682524291745,0.3405255370658529
2026-09-26T19:06:40Z,2026-10-30,34,0.093151,84378.05,84023.9,56,56,0.13232285211472697,0.00042342056043850136,0.009206686219894563,0.3637620817439978
2026-09-26T19:06:40Z,2026-11-27,62,0.169863,84713.9,84023.9,48,48,0.15054485357516142,0.008733560170482003,0.014795108553232092,0.38800109996643234
2026-09-26T19:06:40Z,2026-12-25,90,0.246575,85053.38,84023.9,59,59,0.17201035016437866,0.03094568277061522,0.0777928908170321,0.41474130511003926
2026-09-26T19:06:40Z,2027-03-26,181,0.49589,86086.33,84023.9,52,52,0.18723443062449155,0.06554507849076104,0.12786986957152693,0.4327059401308139
2026-09-26T19:06:40Z,2027-06-25,272,0.745205,87212.02,84023.9,54,54,0.20254526160913702,0.09380392092389311,0.18642005055050376,0.4500502878669638
2026-09-26T19:06:40Z,2027-09-24,363,0.994521,88315.57,84023.9,41,41,0.21201402055026713,0.1454847028304982,0.28555332142072476,0.46044980242179184
