snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-04-16T17:20:05Z,2026-04-17,1,0.00274,74157.22,74134.39,35,35,0.1135563749827577,-0.00026393938342846024,0.00019481362398449185,0.33698126799980693
2026-04-16T17:20:05Z,2026-04-18,2,0.005479,74136.0,74134.39,26,26,0.14684949643445153,-0.00018553955595807726,0.000663860087438664,0.38320946809082307
2026-04-16T17:20:05Z,2026-04-19,3,0.008219,74134.78,74134.39,26,26,0.11923179422396214,-0.0002252599624885799,0.0006343011816272437,0.34529957171123477
2026-04-16T17:20:05Z,2026-04-20,4,0.010959,74133.5,74134.39,26,26,0.12991549868081437,-0.0005524233559308537,0.0008194518206986257,0.3604379262519614
2026-04-16T17:20:05Z,2026-04-24,8,0.021918,74159.11,74134.39,48,48,0.1814900734091073,-0.005011458515942649,0.004770829385971477,0.426016517765576
2026-04-16T17:20:05Z,2026-05-01,15,0.041096,74175.508,74134.39,22,22,0.18214128132280363,-0.0022470402309052156,0.004564898582099973,0.4267801322962488
2026-04-16T17:20:05Z,2026-05-08,22,0.060274,74201.644,74134.39,16,16,0.1723883625213823,0.0037176188842146358,0.004365019196113646,0.4151967756635187
2026-04-16T17:20:05Z,2026-05-29,43,0.117808,74281.03,74134.39,46,46,0.1948341887970616,-0.00392482058397022,0.018364554712010258,0.4414002591719466
2026-04-16T17:20:05Z,2026-06-26,71,0.194521,74399.14,74134.39,57,57,0.21126938612364746,0.03568215258078587,0.20840102780324377,0.459640496609739
2026-04-16T17:20:05Z,2026-09-25,162,0.443836,74947.83,74134.39,56,56,0.226622897641356,0.05828639293495891,0.18711928100711325,0.4760492596794538
2026-04-16T17:20:05Z,2026-12-25,253,0.693151,75628.58,74134.39,53,53,0.2544602335193319,0.11124070439330486,0.283521442414979,0.5044405153428221
2026-04-16T17:20:05Z,2027-03-26,344,0.942466,76306.34,74134.39,40,40,0.26156405386944864,0.144403769896511,0.294942785583675,0.5114333327711919
