snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-07-27T17:45:11Z,2026-07-28,1,0.00274,64929.96,64925.68,23,23,0.05060298357616233,8.582737295021982e-05,3.723088488412135e-05,0.22495106929321837
2026-07-27T17:45:11Z,2026-07-29,2,0.005479,64926.12,64925.68,21,21,0.08699872774689718,-0.0003264532720397455,0.0001820850602057395,0.2949554673961769
2026-07-27T17:45:11Z,2026-07-30,3,0.008219,64926.4,64925.68,22,22,0.12265192985540423,-0.0011198625742663982,0.0005370525576163508,0.3502169753958312
2026-07-27T17:45:11Z,2026-07-31,4,0.010959,64953.54,64925.68,63,63,0.1370086414272284,-0.002149764688700734,0.0014703978228764907,0.3701467836240488
2026-07-27T17:45:11Z,2026-08-07,11,0.030137,65004.86,64925.68,19,19,0.13217886523612876,-0.0005433793973975956,0.0025221771130244843,0.3635641143404128
2026-07-27T17:45:11Z,2026-08-14,18,0.049315,65054.16,64925.68,15,15,0.13091139941898228,0.0002591745632099816,0.0031193407510011917,0.3618168036713915
2026-07-27T17:45:11Z,2026-08-28,32,0.087671,65157.21,64925.68,49,49,0.1442920123484153,-0.00032951816331917665,0.013167566284376394,0.37985788440996626
2026-07-27T17:45:11Z,2026-09-25,60,0.164384,65392.2,64925.68,60,60,0.16256097161012206,0.003906651056800421,0.041417144136473266,0.4031885062971439
2026-07-27T17:45:11Z,2026-12-25,151,0.413699,66073.93,64925.68,58,58,0.20156759576760516,0.0435553547560507,0.13812876514874767,0.4489627999819196
2026-07-27T17:45:11Z,2027-03-26,242,0.663014,66738.54,64925.68,51,51,0.21498646330218643,0.08417567023570778,0.20046156439958118,0.4636663275483636
2026-07-27T17:45:11Z,2027-06-25,333,0.912329,67455.21,64925.68,37,37,0.23129723240055386,0.10648459660945976,0.24450954886755905,0.48093370894599796
