snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-03-21T16:36:08Z,2026-03-22,1,0.00274,70452.4036,70448.23,31,31,0.053112665891678755,-0.00023988861711145471,6.944676725082365e-05,0.23046185344147252
2026-03-21T16:36:08Z,2026-03-23,2,0.005479,70459.591,70448.23,24,24,0.12503458708310938,-0.0013490943508615402,0.0004403129534472436,0.3536023007322059
2026-03-21T16:36:08Z,2026-03-24,3,0.008219,70466.1941,70448.23,25,25,0.1889477699802968,-0.0025737902927237253,0.001149455612632492,0.4346812280054164
2026-03-21T16:36:08Z,2026-03-25,4,0.010959,70472.2697,70448.23,23,23,0.22151400839544677,-0.0018607179305185839,0.0017271114225619363,0.4706527471453309
2026-03-21T16:36:08Z,2026-03-27,6,0.016438,70485.67,70448.23,76,76,0.2687532610288679,-0.006743685969169705,0.006282117520249524,0.5184141790391809
2026-03-21T16:36:08Z,2026-04-03,13,0.035616,70510.82,70448.23,20,20,0.258078682222947,0.0015166863765459157,0.007050738437033482,0.5080144508013005
2026-03-21T16:36:08Z,2026-04-10,20,0.054795,70543.6833,70448.23,16,16,0.245237495329483,0.0018960624691314778,0.007411775949359331,0.49521459523067674
2026-03-21T16:36:08Z,2026-04-24,34,0.093151,70607.66,70448.23,48,48,0.2804506828464072,-0.00017922336344004632,0.03484125446654507,0.5295759462498341
2026-03-21T16:36:08Z,2026-05-29,69,0.189041,70786.0144,70448.23,46,46,0.2736904841193646,0.004761904675296747,0.044478343718442705,0.5231543597442008
2026-03-21T16:36:08Z,2026-06-26,97,0.265753,70928.74,70448.23,57,57,0.29662592175623675,0.059808044893224985,0.27884670635583114,0.5446337501075716
2026-03-21T16:36:08Z,2026-09-25,188,0.515068,71509.76,70448.23,56,56,0.31436515602232545,0.1568804795802272,0.5053799503605938,0.5606827588060163
2026-03-21T16:36:08Z,2026-12-25,279,0.764384,72249.0,70448.23,53,53,0.3301575941145114,0.22420326840270122,0.6142728106559929,0.5745934163515202
