snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-05-26T18:30:32Z,2026-05-27,1,0.00274,75944.96,75944.96,28,28,0.05743304098125801,-0.0005680901673847641,6.529362443292393e-05,0.23965191628955945
2026-05-26T18:30:32Z,2026-05-28,2,0.005479,75946.68,75944.96,25,25,0.09107995190715686,-0.0012368661296995609,0.0002708176188559902,0.3017945524809168
2026-05-26T18:30:32Z,2026-05-29,3,0.008219,75955.21,75944.96,53,53,0.11273375579115703,-0.0024908417155098898,0.0009956481682802134,0.33575847836079586
2026-05-26T18:30:32Z,2026-05-30,4,0.010959,75946.54,75944.96,26,26,0.10994439148345567,-0.0011063357125902467,0.0007125502519448138,0.3315786354448303
2026-05-26T18:30:32Z,2026-06-05,10,0.027397,75973.43,75944.96,22,22,0.11028679455040405,-0.0011857101430357017,0.001596023253774762,0.33209455664073156
2026-05-26T18:30:32Z,2026-06-12,17,0.046575,75994.94,75944.96,19,19,0.11476254408495021,-0.0015985228812457992,0.002093508789775281,0.33876620859369994
2026-05-26T18:30:32Z,2026-06-26,31,0.084932,76113.21,75944.96,59,59,0.13660072271179677,-0.003147739024201496,0.014816889310895889,0.3695953499596508
2026-05-26T18:30:32Z,2026-07-31,66,0.180822,76272.97,75944.96,46,46,0.1413036212054918,0.0054374995280115105,0.014335526063601774,0.37590373928107157
2026-05-26T18:30:32Z,2026-09-25,122,0.334247,76626.47,75944.96,58,58,0.17399365077109227,0.019224948190780917,0.07065879396229623,0.41712546166722103
2026-05-26T18:30:32Z,2026-12-25,213,0.583562,77366.27,75944.96,57,57,0.21501385910652723,0.07424483414692794,0.20558033140412585,0.4636958691928657
2026-05-26T18:30:32Z,2027-03-26,304,0.832877,78073.19,75944.96,46,46,0.22903086657129756,0.10640707480123854,0.2287596815900845,0.47857169428550367
