snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-08-11T17:00:05Z,2026-08-12,1,0.00274,63456.96,63457.13,21,21,0.05291733187483997,-0.0002594262284009615,5.078670354841318e-05,0.230037674903134
2026-08-11T17:00:05Z,2026-08-13,2,0.005479,63475.05,63457.13,21,21,0.07582428312797193,-0.0011995471270651818,0.0002101204088809144,0.27536209457362126
2026-08-11T17:00:05Z,2026-08-14,3,0.008219,63482.2,63457.13,22,22,0.08644284748718735,-0.0022608790620905804,0.0005039422923752493,0.2940116451557444
2026-08-11T17:00:05Z,2026-08-15,4,0.010959,63492.66,63457.13,21,21,0.0876709941422327,-0.0017152664899511784,0.0004886366880026186,0.2960928809381149
2026-08-11T17:00:05Z,2026-08-21,10,0.027397,63533.76,63457.13,18,18,0.09300259562104557,-0.0022023616652453934,0.0012137540769950235,0.30496326929819856
2026-08-11T17:00:05Z,2026-08-28,17,0.046575,63593.57,63457.13,49,49,0.11254323758196563,-0.0033509209950294957,0.004037513580803497,0.33547464521475484
2026-08-11T17:00:05Z,2026-09-25,45,0.123288,63783.98,63457.13,60,60,0.14887311298041167,-0.0028375480289838215,0.022461008415194005,0.38584078708764274
2026-08-11T17:00:05Z,2026-10-30,80,0.219178,64043.47,63457.13,37,37,0.16014757752274217,0.0007895193820236737,0.0202016051414931,0.40018442938567983
2026-08-11T17:00:05Z,2026-12-25,136,0.372603,64486.64,63457.13,59,59,0.19597404925721187,0.02718587970897839,0.11272049244600317,0.4426895630768946
2026-08-11T17:00:05Z,2027-03-26,227,0.621918,65164.72,63457.13,51,51,0.2075998795429164,0.07382959676648285,0.17563580288635502,0.45563129780878353
2026-08-11T17:00:05Z,2027-06-25,318,0.871233,65894.28,63457.13,37,37,0.2265506365424458,0.09952512423917251,0.22751702395275136,0.47597335696701115
