snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-09-17T19:37:27Z,2026-09-18,1,0.00274,76495.56,76486.27,29,29,0.03412879197069958,1.0623996050806128e-05,2.2215215778326315e-05,0.18473979530869786
2026-09-17T19:37:27Z,2026-09-19,2,0.005479,76496.34,76486.27,27,27,0.05978627089208281,-0.00011545326672973309,0.00020745972645573344,0.2445123123527378
2026-09-17T19:37:27Z,2026-09-20,3,0.008219,76511.16,76486.27,25,25,0.05427815975070144,-1.1272504913950077e-05,0.00024291667038702714,0.23297673650109668
2026-09-17T19:37:27Z,2026-09-21,4,0.010959,76520.32,76486.27,26,26,0.05773410794976135,0.0002993962751834377,0.0002369225432794832,0.24027922912678357
2026-09-17T19:37:27Z,2026-09-25,8,0.021918,76563.95,76486.27,66,66,0.09378298167461092,0.0015031660035292986,0.0019255329157979457,0.30624007196088976
2026-09-17T19:37:27Z,2026-10-02,15,0.041096,76634.22,76486.27,18,18,0.10465815705870035,0.0016155113031775504,0.0020630573048584402,0.3235091297918814
2026-09-17T19:37:27Z,2026-10-09,22,0.060274,76719.88,76486.27,16,16,0.10630500108373458,0.00046263717583185625,0.002209983943068541,0.32604447715570123
2026-09-17T19:37:27Z,2026-10-30,43,0.117808,76956.98,76486.27,53,53,0.12623556426525492,-0.0008066919024705568,0.010590625955462236,0.35529644561303303
2026-09-17T19:37:27Z,2026-11-27,71,0.194521,77225.67,76486.27,45,45,0.1402503858639901,0.012167769323775534,0.016069599738035942,0.3745001813938013
2026-09-17T19:37:27Z,2026-12-25,99,0.271233,77541.12,76486.27,59,59,0.16600945734528288,0.032515057697492,0.09563119296121494,0.40744258165449876
2026-09-17T19:37:27Z,2027-03-26,190,0.520548,78506.85,76486.27,51,51,0.18769480356222445,0.07050101769143563,0.15027121945803207,0.43323758327530226
2026-09-17T19:37:27Z,2027-06-25,281,0.769863,79478.78,76486.27,50,50,0.2083517196257973,0.10374070210652113,0.22613788006660426,0.456455605317535
