snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-09-05T18:00:12Z,2026-09-06,1,0.00274,80011.29,80041.35,32,32,0.028251654341725437,0.00020153096650354,1.3218893461309943e-05,0.16808228443749043
2026-09-05T18:00:12Z,2026-09-07,2,0.005479,80005.44,80041.35,32,32,0.053647513954811134,0.00023239982175524867,0.00011524795010009393,0.23161932983844663
2026-09-05T18:00:12Z,2026-09-08,3,0.008219,80010.51,80041.35,28,28,0.08042451242544305,0.0012008199005310676,0.00037880641766739354,0.28359215861064113
2026-09-05T18:00:12Z,2026-09-09,4,0.010959,80029.89,80041.35,25,25,0.09983853607185673,0.0013917903961926164,0.0005439593132338236,0.3159723659940165
2026-09-05T18:00:12Z,2026-09-11,6,0.016438,80038.97,80041.35,27,27,0.12570046572713406,0.00243127425755821,0.0015681829441627168,0.35454261482526195
2026-09-05T18:00:12Z,2026-09-18,13,0.035616,80092.3,80041.35,21,21,0.1469533544392484,0.0036752052158385787,0.003084457217359225,0.38334495488952036
2026-09-05T18:00:12Z,2026-09-25,20,0.054795,80149.4,80041.35,66,66,0.15626392332084443,0.00898269115077902,0.01123131223500318,0.39530231889130685
2026-09-05T18:00:12Z,2026-10-30,55,0.150685,80491.33,80041.35,53,53,0.16336660657009092,0.007234604780272575,0.017816466225742345,0.404186351291197
2026-09-05T18:00:12Z,2026-11-27,83,0.227397,80798.37,80041.35,45,45,0.17016839552292387,0.02143021328439882,0.02464066618781676,0.41251472158327135
2026-09-05T18:00:12Z,2026-12-25,111,0.30411,81124.31,80041.35,59,59,0.19823769811026548,0.06134827123938919,0.14167082030852257,0.4452389225014649
2026-09-05T18:00:12Z,2027-03-26,202,0.553425,82063.38,80041.35,51,51,0.21414156908376572,0.09684486173956926,0.19085053173310515,0.4627543290816043
2026-09-05T18:00:12Z,2027-06-25,293,0.80274,83009.01,80041.35,50,50,0.23519963356210102,0.13619242765878123,0.2797067130028828,0.48497384832803203
