snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-07-06T18:13:16Z,2026-07-07,1,0.00274,63666.52,63666.52,21,21,0.07768211612634081,-0.00013003170652403813,0.00012260011525760036,0.2787151164295557
2026-07-06T18:13:16Z,2026-07-08,2,0.005479,63648.86,63666.52,22,22,0.11402336767229915,-0.0005973071282270805,0.0003620955873595649,0.3376734630857141
2026-07-06T18:13:16Z,2026-07-09,3,0.008219,63646.67,63666.52,21,21,0.13683772361640584,-0.002284326779151954,0.0007335019299599205,0.36991583315182097
2026-07-06T18:13:16Z,2026-07-10,4,0.010959,63645.18,63666.52,26,26,0.1498174013126645,-0.0030597241176361007,0.0015669438026931568,0.3870625289441804
2026-07-06T18:13:16Z,2026-07-17,11,0.030137,63675.56,63666.52,18,18,0.1374746172139212,-0.0076753175082163606,0.0027898839431155105,0.37077569663331655
2026-07-06T18:13:16Z,2026-07-24,18,0.049315,63708.76,63666.52,17,17,0.13783835777015513,-0.00603405439092192,0.003583482691061305,0.3712658855458647
2026-07-06T18:13:16Z,2026-07-31,25,0.068493,63753.54,63666.52,58,58,0.14385496933117312,-0.004405764360533938,0.010270385492172308,0.37928217639532325
2026-07-06T18:13:16Z,2026-08-28,53,0.145205,63934.96,63666.52,49,49,0.15810613101748616,-0.004321431871833469,0.016984049779257614,0.39762561665150065
2026-07-06T18:13:16Z,2026-09-25,81,0.221918,64148.04,63666.52,60,60,0.17640483258122247,0.007228339330315216,0.06597664361144646,0.42000575303348225
2026-07-06T18:13:16Z,2026-12-25,172,0.471233,64790.8,63666.52,58,58,0.20972687594656092,0.053287036081584464,0.1877747625735151,0.4579594697640403
2026-07-06T18:13:16Z,2027-03-26,263,0.720548,65442.64,63666.52,51,51,0.2223707595063141,0.09351713372078788,0.22986592485955287,0.4715620420541862
2026-07-06T18:13:16Z,2027-06-25,354,0.969863,66127.5,63666.52,34,34,0.23423690622563378,0.10019749429484767,0.22782583436490178,0.48398027462452825
