snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-06-07T17:22:23Z,2026-06-08,1,0.00274,62277.3,62277.24,27,27,0.2734110055177983,-0.005769698133480335,0.0011940751438560548,0.5228871823996055
2026-06-07T17:22:23Z,2026-06-09,2,0.005479,62277.31,62277.24,27,27,0.5014001936487353,-0.022268426672091633,0.007109246561452032,0.708096175423039
2026-06-07T17:22:23Z,2026-06-10,3,0.008219,62271.44,62277.24,23,23,0.4728856603140413,-0.020786419354429403,0.006603262506070229,0.6876668236246688
2026-06-07T17:22:23Z,2026-06-11,4,0.010959,62279.13,62277.24,21,21,0.42948271906041724,-0.011979450329822285,0.00592612457795363,0.6553493107194187
2026-06-07T17:22:23Z,2026-06-12,5,0.013699,62274.3,62277.24,34,34,0.4353057428519536,-0.011211636524326836,0.013824710849465986,0.659777040258263
2026-06-07T17:22:23Z,2026-06-19,12,0.032877,62304.04,62277.24,29,29,0.30136238540837157,0.0034040350099337653,0.013476839272465983,0.5489648307572823
2026-06-07T17:22:23Z,2026-06-26,19,0.052055,62338.18,62277.24,64,64,0.3004796368346567,-0.0024890407108739384,0.062498707305172416,0.5481602291617449
2026-06-07T17:22:23Z,2026-07-31,54,0.147945,62503.28,62277.24,57,57,0.22015724724903699,0.01831997460396925,0.037680088358343654,0.46920917217061836
2026-06-07T17:22:23Z,2026-08-28,82,0.224658,62673.76,62277.24,49,49,0.21549702316965483,0.01694278633215249,0.04385288171009451,0.464216569253678
2026-06-07T17:22:23Z,2026-09-25,110,0.30137,62889.47,62277.24,58,58,0.2319933359145837,0.06724764414555987,0.23874690374692806,0.4816568653248739
2026-06-07T17:22:23Z,2026-12-25,201,0.550685,63581.56,62277.24,57,57,0.25497150179676475,0.14667088694152805,0.4550926433177709,0.5049470287037688
2026-06-07T17:22:23Z,2027-03-26,292,0.8,64277.23,62277.24,49,49,0.2607141659619805,0.20006836864155184,0.46724442125061344,0.5106017684673453
