snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-07-08T17:40:59Z,2026-07-09,1,0.00274,62279.68,62279.68,21,21,0.09113325566219993,-0.0005643381140942995,0.00013622996083443578,0.30188285089120237
2026-07-08T17:40:59Z,2026-07-10,2,0.005479,62288.25,62279.68,26,26,0.12970278021452783,-0.0012785047470785407,0.00046868724709842654,0.36014272200688413
2026-07-08T17:40:59Z,2026-07-11,3,0.008219,62279.73,62279.68,22,22,0.1301068504313024,-0.002011911547938281,0.0006035546922110379,0.3607032719997178
2026-07-08T17:40:59Z,2026-07-12,4,0.010959,62287.58,62279.68,21,21,0.11313942626012077,-0.002181456521964756,0.0006374030359385286,0.33636204640256423
2026-07-08T17:40:59Z,2026-07-17,9,0.024658,62327.86,62279.68,20,20,0.14843896825585856,-0.0073834120020759095,0.002675963509249495,0.3852777806412648
2026-07-08T17:40:59Z,2026-07-24,16,0.043836,62368.93,62279.68,19,19,0.14708365721396569,-0.006292611047412147,0.003640120344416803,0.38351487222005576
2026-07-08T17:40:59Z,2026-07-31,23,0.063014,62405.48,62279.68,58,58,0.15130479352353082,-0.006132356327045946,0.007046909259284278,0.38897916849560316
2026-07-08T17:40:59Z,2026-08-28,51,0.139726,62568.32,62279.68,49,49,0.16227115064276876,-0.004649026476503591,0.017197654651533795,0.40282893471394127
2026-07-08T17:40:59Z,2026-09-25,79,0.216438,62760.81,62279.68,60,60,0.1775146984806588,0.0027547332626395526,0.055420788780268355,0.4213249321849572
2026-07-08T17:40:59Z,2026-12-25,170,0.465753,63359.81,62279.68,58,58,0.21322033048898956,0.05271041051486443,0.18953197366684757,0.4617578699805663
2026-07-08T17:40:59Z,2027-03-26,261,0.715068,63982.07,62279.68,51,51,0.22458346596973094,0.0938809135924159,0.23249359289428162,0.4739023802110841
2026-07-08T17:40:59Z,2027-06-25,352,0.964384,64655.58,62279.68,34,34,0.2379072481600702,0.10434287227488376,0.2385948339263717,0.4877573660746398
