snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-08-14T16:57:09Z,2026-08-15,1,0.00274,63071.69,63071.6,21,21,0.03153964188514939,-0.0003828109885068279,3.8592475532925536e-05,0.1775940367387075
2026-08-14T16:57:09Z,2026-08-16,2,0.005479,63085.37,63071.6,21,21,0.03097436492391979,-0.0005044258968718939,6.570025107728675e-05,0.17599535483619955
2026-08-14T16:57:09Z,2026-08-17,3,0.008219,63095.19,63071.6,21,21,0.04536599410921691,-0.0007150200150481027,0.0002396895436447245,0.21299294380147177
2026-08-14T16:57:09Z,2026-08-18,4,0.010959,63103.09,63071.6,20,20,0.060100858694330656,-0.0010558740994478213,0.0003003861391655807,0.2451547647799868
2026-08-14T16:57:09Z,2026-08-21,7,0.019178,63118.08,63071.6,18,18,0.07882024617339511,-0.0019352369335942413,0.0008129252035949156,0.2807494366394973
2026-08-14T16:57:09Z,2026-08-28,14,0.038356,63178.02,63071.6,49,49,0.09767562914723328,-0.003405517829636284,0.0025013571665808408,0.31253100509746756
2026-08-14T16:57:09Z,2026-09-04,21,0.057534,63232.96,63071.6,15,15,0.1042301270694345,-0.002082458033846179,0.0020953189673732255,0.32284690964826424
2026-08-14T16:57:09Z,2026-09-25,42,0.115068,63400.08,63071.6,60,60,0.13946310004793097,-0.00476183409047506,0.01689994198581861,0.3734475867480348
2026-08-14T16:57:09Z,2026-10-30,77,0.210959,63666.16,63071.6,37,37,0.15216535170913204,0.00013856282690017892,0.018379097495674856,0.3900837752446672
2026-08-14T16:57:09Z,2026-12-25,133,0.364384,64107.88,63071.6,59,59,0.18804904751402862,0.025416270047067143,0.10825798340808339,0.4336462239130287
2026-08-14T16:57:09Z,2027-03-26,224,0.613699,64785.37,63071.6,51,51,0.20142720136435704,0.06889433372965395,0.1629384593355378,0.44880641858640685
2026-08-14T16:57:09Z,2027-06-25,315,0.863014,65519.74,63071.6,37,37,0.22119953368424478,0.09750412329840141,0.22192116786143318,0.4703185449078579
