snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-04-27T17:26:10Z,2026-04-28,1,0.00274,76858.78,76858.78,25,25,0.08975552305149781,-0.0001818320670740196,0.0002104066470331189,0.29959226133446404
2026-04-27T17:26:10Z,2026-04-29,2,0.005479,76856.25,76858.78,26,26,0.12667042094632242,-0.00018821971734018188,0.0005676027736277191,0.35590788266955037
2026-04-27T17:26:10Z,2026-04-30,3,0.008219,76864.37,76858.78,27,27,0.14882268912973104,-0.0008497602192153239,0.0008589370042682431,0.38577543873311976
2026-04-27T17:26:10Z,2026-05-01,4,0.010959,76846.26,76858.78,28,28,0.161293676783095,-0.0014317881637441567,0.0015735927728193788,0.40161384037791203
2026-04-27T17:26:10Z,2026-05-08,11,0.030137,76856.07,76858.78,20,20,0.15057488582008832,-0.0017254087000940321,0.0025210728577260543,0.3880397992733327
2026-04-27T17:26:10Z,2026-05-15,18,0.049315,76877.6,76858.78,16,16,0.15703031521993988,0.0002742244496278929,0.0038406487709273115,0.3962705076332831
2026-04-27T17:26:10Z,2026-05-29,32,0.087671,76920.55,76858.78,47,47,0.1715648276614083,-0.006600306229862904,0.012581272625624204,0.41420384795582027
2026-04-27T17:26:10Z,2026-06-26,60,0.164384,76996.46,76858.78,58,58,0.18828872295915353,0.005121363381834367,0.06894649374098896,0.433922484966098
2026-04-27T17:26:10Z,2026-07-31,95,0.260274,77192.1031,76858.78,41,41,0.17009420308956294,0.013311273086646465,0.02085633892880341,0.4124247847663413
2026-04-27T17:26:10Z,2026-09-25,151,0.413699,77467.43,76858.78,57,57,0.20232152722722044,0.034102275732315696,0.12150087973832147,0.449801653206411
2026-04-27T17:26:10Z,2026-12-25,242,0.663014,78128.68,76858.78,55,55,0.23086530810184894,0.0881189893026736,0.2346780999155153,0.48048445146731744
2026-04-27T17:26:10Z,2027-03-26,333,0.912329,78849.0,76858.78,45,45,0.24119651176881746,0.12250020819384676,0.2575606989812819,0.4911176150056292
