snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-04-18T16:49:07Z,2026-04-19,1,0.00274,75959.68,75959.68,29,29,0.05766217024610952,-0.00019284570089448576,7.669411568722619e-05,0.24012948641537032
2026-04-18T16:49:07Z,2026-04-20,2,0.005479,75959.79,75959.68,30,30,0.09418181751101169,-0.0011124649687109815,0.00041828299351046575,0.3068905627597755
2026-04-18T16:49:07Z,2026-04-21,3,0.008219,75959.83,75959.68,29,29,0.13654776188552353,-0.00023251214355551105,0.0008567387665192797,0.3695236959729694
2026-04-18T16:49:07Z,2026-04-22,4,0.010959,75959.83,75959.68,27,27,0.14866086979472315,-0.002900257876810114,0.001204290217535997,0.3855656491373721
2026-04-18T16:49:07Z,2026-04-24,6,0.016438,75929.93,75959.68,48,48,0.1843744375009486,-0.008667868154439123,0.004362840990445131,0.42938844593322323
2026-04-18T16:49:07Z,2026-05-01,13,0.035616,75929.97,75959.68,23,23,0.18825270394087476,-0.006917218521410271,0.004700178346957913,0.4338809790033146
2026-04-18T16:49:07Z,2026-05-08,20,0.054795,75959.9675,75959.68,20,20,0.17478977667561263,-0.0013083108875919446,0.004175283125782718,0.41807867283038086
2026-04-18T16:49:07Z,2026-05-29,41,0.112329,76038.19,75959.68,46,46,0.19498883165664896,-0.01027763522006473,0.019241346261142534,0.4415753974766359
2026-04-18T16:49:07Z,2026-06-26,69,0.189041,76234.49,75959.68,57,57,0.20833798745350277,0.02006496891206289,0.16869253579887367,0.4564405628923691
2026-04-18T16:49:07Z,2026-09-25,160,0.438356,76801.31,75959.68,57,57,0.21671325862860538,0.04974913239852854,0.17048696957331758,0.4655247132307858
2026-04-18T16:49:07Z,2026-12-25,251,0.687671,77491.35,75959.68,54,54,0.24793407577680487,0.10759944967688821,0.2745749155036621,0.4979297900073914
2026-04-18T16:49:07Z,2027-03-26,342,0.936986,78164.04,75959.68,44,44,0.25570340207101394,0.1430914847467602,0.29994568366238766,0.5056712391178817
