snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-08-10T16:56:43Z,2026-08-11,1,0.00274,63782.94,63778.37,22,22,0.06153045817801754,-0.0002871660794774445,6.400040712260856e-05,0.24805333736520768
2026-08-10T16:56:43Z,2026-08-12,2,0.005479,63791.99,63778.37,21,21,0.07299869607352827,-0.0006390387006412694,0.00018008239590689142,0.2701827086871554
2026-08-10T16:56:43Z,2026-08-13,3,0.008219,63799.05,63778.37,21,21,0.08637705047393497,-0.0013340100896078954,0.0003205003207069801,0.29389972860473174
2026-08-10T16:56:43Z,2026-08-14,4,0.010959,63813.25,63778.37,22,22,0.10054754373327451,-0.0021451481822135493,0.0008559293835222294,0.3170923268281251
2026-08-10T16:56:43Z,2026-08-21,11,0.030137,63865.29,63778.37,18,18,0.0984422677192643,-0.00200926197443456,0.0013505015682133315,0.31375510787756794
2026-08-10T16:56:43Z,2026-08-28,18,0.049315,63927.48,63778.37,49,49,0.11659183748877947,-0.0032894917023177828,0.004592481386353738,0.3414554692617757
2026-08-10T16:56:43Z,2026-09-25,46,0.126027,64132.56,63778.37,60,60,0.15070537989467633,-0.0017042081563695575,0.023031784504309923,0.3882079080784887
2026-08-10T16:56:43Z,2026-10-30,81,0.221918,64384.75,63778.37,37,37,0.16136705072994928,0.0013887506463782018,0.020722878721504048,0.4017051788687187
2026-08-10T16:56:43Z,2026-12-25,137,0.375342,64832.21,63778.37,59,59,0.1967081079846758,0.027945885115795013,0.11168966255613508,0.44351787786365027
2026-08-10T16:56:43Z,2027-03-26,228,0.624658,65513.16,63778.37,51,51,0.20784388850219343,0.07428730622168273,0.17640228118044338,0.45589898936298756
2026-08-10T16:56:43Z,2027-06-25,319,0.873973,66222.37,63778.37,37,37,0.22650507510349924,0.10065877755958448,0.22892310465594676,0.4759254932271429
