snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-04-02T17:00:17Z,2026-04-03,1,0.00274,67070.52,67090.06,29,29,0.14626282270071114,-0.0021996255683081898,0.0004705181898551808,0.3824432280753722
2026-04-02T17:00:17Z,2026-04-04,2,0.005479,67088.6,67090.06,26,26,0.1923114755324474,-0.004052060330096138,0.0011098034082920516,0.4385333231721934
2026-04-02T17:00:17Z,2026-04-05,3,0.008219,67084.84,67090.06,25,25,0.16908095261034317,-0.0030535467461496,0.0010657116753523626,0.4111945435075023
2026-04-02T17:00:17Z,2026-04-06,4,0.010959,67082.86,67090.06,22,22,0.17779648458231953,-0.0042706266893536874,0.001406472781133603,0.4216592043135303
2026-04-02T17:00:17Z,2026-04-10,8,0.021918,67061.76,67090.06,23,23,0.24617648411428117,-0.01193399520510354,0.006545142630387697,0.49616175196631307
2026-04-02T17:00:17Z,2026-04-17,15,0.041096,67088.645,67090.06,22,22,0.2578301015738345,-0.01173052071843339,0.009609214948357977,0.5077697328256525
2026-04-02T17:00:17Z,2026-04-24,22,0.060274,67083.11,67090.06,48,48,0.2693205690236866,-0.009758085672109723,0.022960802053880656,0.5189610476940313
2026-04-02T17:00:17Z,2026-05-29,57,0.156164,67224.92,67090.06,46,46,0.2610712126911203,-0.00136717867312936,0.036839269797432204,0.5109512821112403
2026-04-02T17:00:17Z,2026-06-26,85,0.232877,67348.38,67090.06,57,57,0.277946003983433,0.05734606597310317,0.3643544483777452,0.5272058459306317
2026-04-02T17:00:17Z,2026-09-25,176,0.482192,67934.88,67090.06,56,56,0.2917686751502944,0.11875815825033259,0.40866890127301436,0.5401561581156827
2026-04-02T17:00:17Z,2026-12-25,267,0.731507,68621.77,67090.06,53,53,0.314548608076925,0.19215179612168107,0.5382427501057201,0.5608463319635112
2026-04-02T17:00:17Z,2027-03-26,358,0.980822,69232.36,67090.06,37,37,0.3092856041407154,0.2145879831390066,0.43854585386680356,0.5561345198247591
