snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-06-15T19:50:44Z,2026-06-16,1,0.00274,66584.8,66574.61,23,23,0.06773047608165506,-0.0005368409029324523,0.00012726688667841316,0.26025079458409933
2026-06-15T19:50:44Z,2026-06-17,2,0.005479,66566.65,66574.61,24,24,0.09290735086035926,-0.0015325512652603849,0.000327335937233851,0.3048070715392923
2026-06-15T19:50:44Z,2026-06-18,3,0.008219,66565.26,66574.61,25,25,0.1286215210888314,-0.0031939018839734603,0.0008646956998497286,0.35863842667627155
2026-06-15T19:50:44Z,2026-06-19,4,0.010959,66548.34,66574.61,34,34,0.13832567798683665,-0.0036555518431795166,0.0013603264972467336,0.3719216019362638
2026-06-15T19:50:44Z,2026-06-26,11,0.030137,66588.63,66574.61,67,67,0.15402540314962118,-0.0036788282641653956,0.008520900563130785,0.3924607026819643
2026-06-15T19:50:44Z,2026-07-03,18,0.049315,66613.58,66574.61,20,20,0.14423848631422215,-0.00468340771736699,0.004147608294003853,0.37978742253295084
2026-06-15T19:50:44Z,2026-07-31,46,0.126027,66771.46,66574.61,57,57,0.15355791393777424,0.0016559753564096274,0.016671798013171524,0.3918646627826682
2026-06-15T19:50:44Z,2026-08-28,74,0.20274,66949.37,66574.61,49,49,0.16293246376689552,0.0009774384741104137,0.02293370395385151,0.40364893628857185
2026-06-15T19:50:44Z,2026-09-25,102,0.279452,67166.2,66574.61,60,60,0.1810743714467807,0.036538729577453535,0.1866275542000343,0.4255283438817921
2026-06-15T19:50:44Z,2026-12-25,193,0.528767,67892.77,66574.61,57,57,0.21923672102218153,0.08064725702137251,0.24171724267683567,0.46822721089464836
2026-06-15T19:50:44Z,2027-03-26,284,0.778082,68640.36,66574.61,51,51,0.23458668548234676,0.12072255821338486,0.28205402019254777,0.48434149675858534
