snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-09-24T19:53:08Z,2026-09-25,1,0.00274,84511.69,84470.7,70,70,0.0802328227687104,-0.0022645154741079768,0.00034189792416659294,0.2832539898548834
2026-09-24T19:53:08Z,2026-09-26,2,0.005479,84536.14,84470.7,30,30,0.10505546536099711,-0.0007554057580997106,0.0005893757505424127,0.32412260853108826
2026-09-24T19:53:08Z,2026-09-27,3,0.008219,84545.46,84470.7,31,31,0.08296630673562985,-0.0010025490248420303,0.0005406038055335697,0.28803872436814787
2026-09-24T19:53:08Z,2026-09-28,4,0.010959,84556.94,84470.7,29,29,0.0810764878979193,-0.0013826300556436292,0.0005850087863150374,0.2847393332469529
2026-09-24T19:53:08Z,2026-10-02,8,0.021918,84587.8,84470.7,24,24,0.11899538390339802,-0.003347830374152714,0.0021977171001541056,0.34495707545055226
2026-09-24T19:53:08Z,2026-10-09,15,0.041096,84657.56,84470.7,26,26,0.1240418696516742,-0.00182808378452636,0.0029578274550147313,0.35219578312591165
2026-09-24T19:53:08Z,2026-10-16,22,0.060274,84747.38,84470.7,19,19,0.12585518136816284,0.00015740350532043382,0.0030647740704055726,0.35476073819993503
2026-09-24T19:53:08Z,2026-10-30,36,0.09863,84905.3,84470.7,56,56,0.1410089598372362,-0.0010400234274399657,0.011067325877012561,0.37551159747368146
2026-09-24T19:53:08Z,2026-11-27,64,0.175342,85249.57,84470.7,48,48,0.153226250748441,0.008560430120372891,0.015341502155392164,0.39144124814388304
2026-09-24T19:53:08Z,2026-12-25,92,0.252055,85561.84,84470.7,59,59,0.17613041966178455,0.03273521876075007,0.08152792927525926,0.4196789483185743
2026-09-24T19:53:08Z,2027-03-26,183,0.50137,86649.98,84470.7,52,52,0.1928340435721,0.06799371197780783,0.131114442259483,0.439128732346336
2026-09-24T19:53:08Z,2027-06-25,274,0.750685,87805.13,84470.7,54,54,0.20583193688487056,0.09494953942562268,0.1870206814886844,0.45368704729677983
2026-09-24T19:53:08Z,2027-09-24,365,1.0,88935.32,84470.7,41,41,0.21523546500974208,0.14670093946979432,0.2869579142333726,0.4639347637435053
