snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-05-03T16:56:51Z,2026-05-04,1,0.00274,78692.3,78692.3,28,28,0.07027053472830253,6.395052512569691e-05,8.533565724134622e-05,0.2650859006592062
2026-05-03T16:56:51Z,2026-05-05,2,0.005479,78692.3,78692.3,28,28,0.10888454143543905,-0.00026554927065460194,0.00041448734773135673,0.3299765771012225
2026-05-03T16:56:51Z,2026-05-06,3,0.008219,78692.23,78692.3,25,25,0.11487549926412083,-0.0007328121881982725,0.0005235063887428278,0.33893288312602665
2026-05-03T16:56:51Z,2026-05-07,4,0.010959,78692.23,78692.3,27,27,0.12639397126301316,-0.0008687989318831515,0.0008200435436411336,0.3555192980177211
2026-05-03T16:56:51Z,2026-05-08,5,0.013699,78695.8,78692.3,21,21,0.13981137435722713,-0.0016749544508303513,0.0014176187021479928,0.3739135921001363
2026-05-03T16:56:51Z,2026-05-15,12,0.032877,78704.09,78692.3,18,18,0.1546569697239287,-0.0016219345146102524,0.002910103801618532,0.3932645035137658
2026-05-03T16:56:51Z,2026-05-22,19,0.052055,78731.26,78692.3,19,19,0.15531766000777467,-0.001113149176366231,0.003881669397972295,0.3941036158268212
2026-05-03T16:56:51Z,2026-05-29,26,0.071233,78758.55,78692.3,47,47,0.167350111129544,-0.003764471660365885,0.00923954574761149,0.40908447920881086
2026-05-03T16:56:51Z,2026-06-26,54,0.147945,78859.91,78692.3,58,58,0.17804288990260234,0.0071195243193319675,0.06273676448277357,0.4219512885424126
2026-05-03T16:56:51Z,2026-07-31,89,0.243836,79046.1123,78692.3,43,43,0.16831611925709775,0.007007546030135399,0.019754315221842293,0.41026347541195735
2026-05-03T16:56:51Z,2026-09-25,145,0.39726,79342.72,78692.3,57,57,0.1956723874782999,0.02874753464436629,0.10592285120428883,0.44234871705284723
2026-05-03T16:56:51Z,2026-12-25,236,0.646575,79995.31,78692.3,55,55,0.22510961233913446,0.07882260190349821,0.21003982166971888,0.4744571765071474
2026-05-03T16:56:51Z,2027-03-26,327,0.89589,80667.82,78692.3,45,45,0.23366442782106422,0.10927995104436823,0.22981965092187576,0.48338848540388735
