snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-08-15T16:28:33Z,2026-08-16,1,0.00274,63053.37,63055.92,21,21,0.01273369818725396,-0.00010117727074141324,3.999915028244785e-06,0.11284368917779124
2026-08-15T16:28:33Z,2026-08-17,2,0.005479,63066.04,63055.92,21,21,0.029096614143856142,-0.0005390878396818486,5.4384940874446516e-05,0.1705772966835157
2026-08-15T16:28:33Z,2026-08-18,3,0.008219,63074.7,63055.92,20,20,0.04546689627241657,-0.0006621950894769905,0.00010778404361471882,0.21322967962367848
2026-08-15T16:28:33Z,2026-08-19,4,0.010959,63084.77,63055.92,21,21,0.05562058418172975,-0.0008066355552258152,0.00022116365917456204,0.23584016659960566
2026-08-15T16:28:33Z,2026-08-21,6,0.016438,63096.2,63055.92,18,18,0.06916453248122759,-0.0017091008869959021,0.0005571240632463654,0.2629915064811554
2026-08-15T16:28:33Z,2026-08-28,13,0.035616,63152.03,63055.92,49,49,0.09187150587289311,-0.002651313331149188,0.0021241673282572566,0.30310312745482043
2026-08-15T16:28:33Z,2026-09-04,20,0.054795,63199.88,63055.92,15,15,0.09949420398942442,-0.0021427011334971043,0.0018907283877771777,0.31542701848355414
2026-08-15T16:28:33Z,2026-09-25,41,0.112329,63365.32,63055.92,60,60,0.13997732854658096,-0.004889762007627945,0.017381997672692086,0.37413544144678534
2026-08-15T16:28:33Z,2026-10-30,76,0.208219,63629.11,63055.92,37,37,0.15352913924504938,-0.00013167657683772028,0.0185454677058812,0.3918279459725268
2026-08-15T16:28:33Z,2026-12-25,132,0.361644,64070.87,63055.92,59,59,0.1886310206961445,0.027332736439884275,0.1114377638392191,0.4343167285474329
2026-08-15T16:28:33Z,2027-03-26,223,0.610959,64742.99,63055.92,51,51,0.20192654614131658,0.06928809662085618,0.16267365337444037,0.4493623773095792
2026-08-15T16:28:33Z,2027-06-25,314,0.860274,65473.61,63055.92,37,37,0.22249038781648947,0.09845207172601113,0.2234671952250045,0.47168886759864226
