snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-04-04T16:41:22Z,2026-04-05,1,0.00274,67468.68,67468.68,25,25,0.04490231615617796,-0.0009477870361419316,0.00010942231295398306,0.21190166624209908
2026-04-04T16:41:22Z,2026-04-06,2,0.005479,67467.52,67468.68,23,23,0.07925256769957519,-0.002904370204448509,0.0005709796246762154,0.2815183256904871
2026-04-04T16:41:22Z,2026-04-07,3,0.008219,67467.35,67468.68,23,23,0.12911160980614722,-0.0036973258139260754,0.0009890904192555955,0.35932104002708665
2026-04-04T16:41:22Z,2026-04-08,4,0.010959,67467.42,67468.68,23,23,0.1403821184459413,-0.003467926189657713,0.0011983859236093341,0.37467601797545214
2026-04-04T16:41:22Z,2026-04-10,6,0.016438,67451.76,67468.68,23,23,0.1832141130970715,-0.007350912899719501,0.003929057243380232,0.4280351774061
2026-04-04T16:41:22Z,2026-04-17,13,0.035616,67499.28,67468.68,22,22,0.19868246136013795,-0.008507659828348661,0.006065673683961709,0.44573810848988216
2026-04-04T16:41:22Z,2026-04-24,20,0.054795,67514.17,67468.68,48,48,0.21931595821951275,-0.007708342825910038,0.017257862009605558,0.4683118172964598
2026-04-04T16:41:22Z,2026-05-29,55,0.150685,67714.93,67468.68,46,46,0.2275702999190446,-5.7058750696649166e-05,0.03003927651288482,0.4770432893554259
2026-04-04T16:41:22Z,2026-06-26,83,0.227397,67841.72,67468.68,57,57,0.24966499779260615,0.04255182926308664,0.2591195271867096,0.4996648854908719
2026-04-04T16:41:22Z,2026-09-25,174,0.476712,68461.83,67468.68,56,56,0.2756623699131091,0.117527332789813,0.4196284468023193,0.5250355891871609
2026-04-04T16:41:22Z,2026-12-25,265,0.726027,69169.44,67468.68,53,53,0.30024127283459723,0.17641769705639115,0.49580517496006304,0.5479427641958576
2026-04-04T16:41:22Z,2027-03-26,356,0.975342,69767.39,67468.68,37,37,0.29909235722851957,0.19744056689561604,0.4001177125032845,0.5468933691575714
