snapshot_ts,expiry,days_to_expiry,T_years,forward_price,index_price,n_strikes,n_otm_strikes,mu2_variance,mu3_cubic,mu4_quartic,svix
2026-09-13T18:38:29Z,2026-09-14,1,0.00274,77342.13,77346.25,27,27,0.038927927446342464,-7.733757613950628e-05,4.234756980000792e-05,0.19730161541746805
2026-09-13T18:38:29Z,2026-09-15,2,0.005479,77355.7,77346.25,28,28,0.08307538939709047,-0.0005602844257295581,0.0003317989208844689,0.28822801632924316
2026-09-13T18:38:29Z,2026-09-16,3,0.008219,77366.54,77346.25,25,25,0.10993262087883453,-0.0006075587359975169,0.0006399252314457362,0.3315608856286195
2026-09-13T18:38:29Z,2026-09-17,4,0.010959,77380.45,77346.25,25,25,0.14824986433243184,-0.00016558753660128107,0.0011191087948075136,0.38503228998673844
2026-09-13T18:38:29Z,2026-09-18,5,0.013699,77386.68,77346.25,22,22,0.16326054468223802,0.0010950267746652569,0.0021314145193874787,0.40405512579626807
2026-09-13T18:38:29Z,2026-09-25,12,0.032877,77442.39,77346.25,66,66,0.15737721606318866,0.0043089463717887145,0.00866072600974129,0.3967079732790717
2026-09-13T18:38:29Z,2026-10-02,19,0.052055,77504.81,77346.25,18,18,0.14492044644562224,0.0030842806389643003,0.003982737692073259,0.38068418202707377
2026-09-13T18:38:29Z,2026-10-30,47,0.128767,77777.57,77346.25,53,53,0.15633286069918761,0.0029176030661292986,0.016241268835155465,0.395389505044314
2026-09-13T18:38:29Z,2026-11-27,75,0.205479,78072.1,77346.25,45,45,0.1633831311400952,0.019660827385971483,0.022494249329625158,0.4042067925457156
2026-09-13T18:38:29Z,2026-12-25,103,0.282192,78402.62,77346.25,59,59,0.18857680185629958,0.04715098821835943,0.12264905287561506,0.43425430551267946
2026-09-13T18:38:29Z,2027-03-26,194,0.531507,79319.61,77346.25,51,51,0.20345108439801893,0.08469921806086568,0.1752846747046589,0.45105552252247055
2026-09-13T18:38:29Z,2027-06-25,285,0.780822,80314.0,77346.25,50,50,0.2243451560819723,0.12399273631612909,0.26478898691909436,0.47365087995481686
