snapshot_ts,expiry,days_to_expiry,strike,option_type,bid,ask,mark_price,forward_price,index_price,implied_vol,delta,gamma,vega,open_interest,volume_24h
2026-07-02T17:52:49Z,2026-07-03,1,52000.0,C,0.1255,0.185,0.1564,61636.93,61630.66,0.887,1.0,0.0,0.0001,0.0,0.0
2026-07-02T17:52:49Z,2026-07-03,1,52000.0,P,0.0,0.0001,0.0,61636.93,61630.66,0.887,0.0,0.0,0.0001,1172.8,102.8
2026-07-02T17:52:49Z,2026-07-03,1,55000.0,C,0.0755,0.1385,0.1077,61636.93,61630.66,0.8559,0.99957,0.0,0.03818,0.1,0.1
2026-07-02T17:52:49Z,2026-07-03,1,55000.0,P,0.0,0.0001,0.0,61636.93,61630.66,0.8559,-0.00043,0.0,0.03818,1720.5,85.9
2026-07-02T17:52:49Z,2026-07-03,1,56000.0,C,0.059,0.1235,0.0915,61636.93,61630.66,0.8304,0.9981,0.0,0.14995,0.7,0.0
2026-07-02T17:52:49Z,2026-07-03,1,56000.0,P,0.0,0.0001,0.0,61636.27,61630.66,0.8304,-0.0019,0.0,0.15008,856.0,246.8
2026-07-02T17:52:49Z,2026-07-03,1,57000.0,C,0.042,0.107,0.0753,61636.27,61630.66,0.7190000000000001,0.99677,1e-05,0.24169,6.2,0.2
2026-07-02T17:52:49Z,2026-07-03,1,57000.0,P,0.0,0.0001,0.0,61635.76,61630.66,0.7190000000000001,-0.00323,1e-05,0.24187,632.8,149.8
2026-07-02T17:52:49Z,2026-07-03,1,57500.0,C,0.033,0.0995,0.0671,61636.27,61630.66,0.648,0.99636,1e-05,0.26954,2.1,0.0
2026-07-02T17:52:49Z,2026-07-03,1,57500.0,P,0.0,0.0001,0.0,61635.76,61630.66,0.648,-0.00365,1e-05,0.26977,293.3,275.3
2026-07-02T17:52:49Z,2026-07-03,1,58000.0,C,0.0545,0.062,0.059,61636.27,61630.66,0.583,0.99547,1e-05,0.32742,123.2,1.0
2026-07-02T17:52:49Z,2026-07-03,1,58000.0,P,0.0,0.0001,0.0,61635.76,61630.66,0.583,-0.00453,1e-05,0.32772,2404.0,423.8
2026-07-02T17:52:49Z,2026-07-03,1,58500.0,C,0.0465,0.054,0.051,61636.27,61630.66,0.5763,0.98836,2e-05,0.75248,56.1,7.5
2026-07-02T17:52:49Z,2026-07-03,1,58500.0,P,0.0,0.0002,0.0001,61635.76,61630.66,0.5763,-0.01165,2e-05,0.75308,301.2,186.2
2026-07-02T17:52:49Z,2026-07-03,1,59000.0,C,0.0405,0.046,0.0429,61636.27,61630.66,0.5274,0.98101,4e-05,1.1463,294.5,19.8
2026-07-02T17:52:49Z,2026-07-03,1,59000.0,P,0.0001,0.0002,0.0001,61636.27,61630.66,0.5274,-0.01899,4e-05,1.1463,1145.5,286.2
2026-07-02T17:52:49Z,2026-07-03,1,59500.0,C,0.0305,0.038,0.0349,61635.76,61630.66,0.4715,0.96944,6e-05,1.70976,144.5,13.2
2026-07-02T17:52:49Z,2026-07-03,1,59500.0,P,0.0001,0.0004,0.0002,61636.27,61630.66,0.4715,-0.03053,6e-05,1.70837,309.1,293.8
2026-07-02T17:52:49Z,2026-07-03,1,60000.0,C,0.024,0.03,0.0269,61635.76,61630.66,0.4153,0.94758,0.0001,2.64977,664.6,201.3
2026-07-02T17:52:49Z,2026-07-03,1,60000.0,P,0.0003,0.0004,0.0004,61636.27,61630.66,0.4153,-0.05237,0.0001,2.64766,1149.4,409.8
2026-07-02T17:52:49Z,2026-07-03,1,60500.0,C,0.018,0.02,0.0192,61635.76,61630.66,0.36920000000000003,0.8966,0.0002,4.44942,672.5,142.8
2026-07-02T17:52:49Z,2026-07-03,1,60500.0,P,0.0006,0.0008,0.0007,61635.76,61630.66,0.36920000000000003,-0.1034,0.0002,4.44942,309.6,277.6
2026-07-02T17:52:49Z,2026-07-03,1,61000.0,C,0.011,0.013,0.012,61635.76,61630.66,0.3371,0.7802,0.00035,7.32241,448.0,290.7
2026-07-02T17:52:49Z,2026-07-03,1,61000.0,P,0.0015,0.0018,0.0017,61635.76,61630.66,0.3371,-0.2198,0.00035,7.32227,665.7,352.2
2026-07-02T17:52:49Z,2026-07-03,1,61500.0,C,0.006,0.0065,0.0063,61635.76,61630.66,0.3222,0.57022,0.00049,9.71758,242.1,280.7
2026-07-02T17:52:49Z,2026-07-03,1,61500.0,P,0.0038,0.0043,0.0041,61635.69,61630.66,0.3222,-0.42981,0.00049,9.71772,18.9,20.4
2026-07-02T17:52:49Z,2026-07-03,1,62000.0,C,0.0025,0.003,0.0028,61635.76,61630.66,0.3264,0.32885,0.00045,8.94797,1068.4,380.6
2026-07-02T17:52:49Z,2026-07-03,1,62000.0,P,0.008,0.0095,0.0087,61635.76,61630.66,0.3264,-0.67115,0.00045,8.94797,693.6,18.7
2026-07-02T17:52:49Z,2026-07-03,1,63000.0,C,0.0003,0.0006,0.0004,61635.69,61630.66,0.3665,0.06933,0.00015,3.29748,1366.7,430.1
2026-07-02T17:52:49Z,2026-07-03,1,63000.0,P,0.0205,0.0245,0.0226,61635.76,61630.66,0.3665,-0.93066,0.00015,3.29795,503.6,0.1
2026-07-02T17:52:49Z,2026-07-03,1,64000.0,C,0.0,0.0002,0.0001,61635.69,61630.66,0.4459,0.01814,4e-05,1.10262,1962.2,345.5
2026-07-02T17:52:49Z,2026-07-03,1,64000.0,P,0.035,0.0435,0.0385,61635.69,61630.66,0.4459,-0.98186,4e-05,1.10262,348.0,4.1
2026-07-02T17:52:49Z,2026-07-03,1,65000.0,C,0.0,0.0001,0.0,61635.69,61630.66,0.5346,0.00683,1e-05,0.47208,1697.1,83.4
2026-07-02T17:52:49Z,2026-07-03,1,65000.0,P,0.051,0.0595,0.0546,61635.76,61630.66,0.5346,-0.99316,1e-05,0.47215,214.9,1.4
2026-07-02T17:52:49Z,2026-07-03,1,66000.0,C,0.0,0.0001,0.0,61635.69,61630.66,0.6035,0.00246,1e-05,0.18941,1649.0,55.7
2026-07-02T17:52:49Z,2026-07-03,1,66000.0,P,0.0675,0.0755,0.0708,61635.76,61630.66,0.6035,-0.99754,1e-05,0.18943,73.4,0.1
2026-07-02T17:52:49Z,2026-07-03,1,67000.0,C,0.0,0.0001,0.0,61635.76,61630.66,0.624,0.00045,0.0,0.04002,825.4,1.2
2026-07-02T17:52:49Z,2026-07-03,1,67000.0,P,0.0535,0.1265,0.087,61635.76,61630.66,0.624,-0.99955,0.0,0.04002,22.4,0.3
2026-07-02T17:52:49Z,2026-07-03,1,68000.0,C,0.0,0.0001,0.0,61635.69,61630.66,0.6976,0.00024,0.0,0.02199,1730.0,24.0
2026-07-02T17:52:49Z,2026-07-03,1,68000.0,P,0.066,0.1435,0.1032,61635.76,61630.66,0.6976,-0.99976,0.0,0.02199,16.6,0.0
2026-07-02T17:52:49Z,2026-07-03,1,69000.0,C,0.0,0.0001,0.0,61635.72,61630.66,0.7247,6e-05,0.0,0.00563,272.1,0.0
2026-07-02T17:52:49Z,2026-07-03,1,69000.0,P,0.0815,0.16,0.1195,61635.68,61630.66,0.7247,-0.99994,0.0,0.00563,0.0,0.0
2026-07-02T17:52:49Z,2026-07-03,1,70000.0,C,0.0,0.0001,0.0,61635.72,61630.66,0.7247,1e-05,0.0,0.00074,1374.2,0.0
2026-07-02T17:52:49Z,2026-07-03,1,70000.0,P,0.098,0.1765,0.1357,61635.72,61630.66,0.7247,-0.99999,0.0,0.00074,18.2,0.3
2026-07-02T17:52:49Z,2026-07-03,1,72000.0,C,0.0,0.0001,0.0,61635.72,61630.66,0.7247,0.0,0.0,1e-05,266.5,0.0
2026-07-02T17:52:49Z,2026-07-03,1,72000.0,P,0.129,0.21,0.1681,61635.68,61630.66,0.7247,-1.0,0.0,1e-05,0.3,0.2
2026-07-02T17:52:49Z,2026-07-03,1,73000.0,C,0.0,0.0001,0.0,61635.72,61630.66,0.7268000000000001,0.0,0.0,0.0,1157.1,0.0
2026-07-02T17:52:49Z,2026-07-03,1,73000.0,P,0.1445,0.227,0.1844,61635.72,61630.66,0.7268000000000001,-1.0,0.0,0.0,8.1,0.0
2026-07-02T17:52:49Z,2026-07-03,1,75000.0,C,0.0,0.0001,0.0,61635.72,61630.66,0.7547,0.0,0.0,0.0,1152.9,0.1
2026-07-02T17:52:49Z,2026-07-03,1,75000.0,P,0.176,0.261,0.2168,61635.72,61630.66,0.7547,-1.0,0.0,0.0,0.2,0.1
2026-07-02T17:52:49Z,2026-07-03,1,76000.0,C,0.0,0.0001,0.0,61635.72,61630.66,0.7547,0.0,0.0,0.0,1119.0,0.0
2026-07-02T17:52:49Z,2026-07-03,1,76000.0,P,0.192,0.278,0.233,61635.68,61630.66,0.7547,-1.0,0.0,0.0,0.0,0.0
2026-07-02T17:52:49Z,2026-07-03,1,80000.0,C,0.0,0.0001,0.0,61635.72,61630.66,0.7622,0.0,0.0,0.0,104.7,0.0
2026-07-02T17:52:49Z,2026-07-03,1,80000.0,P,0.2545,0.3445,0.2979,61635.72,61630.66,0.7622,-1.0,0.0,0.0,1.1,0.1
2026-07-02T17:52:49Z,2026-07-04,2,52000.0,C,0.126,0.1855,0.1564,61630.95,61630.66,0.7704000000000001,0.99962,0.0,0.05565,0.0,0.0
2026-07-02T17:52:49Z,2026-07-04,2,52000.0,P,0.0,0.0001,0.0,61630.95,61630.66,0.7704000000000001,-0.00038,0.0,0.05565,97.5,0.8
2026-07-02T17:52:49Z,2026-07-04,2,53000.0,C,0.1095,0.17,0.1402,61630.95,61630.66,0.7692,0.99864,0.0,0.18087,0.0,0.0
2026-07-02T17:52:49Z,2026-07-04,2,53000.0,P,0.0,0.0001,0.0,61630.95,61630.66,0.7692,-0.00136,0.0,0.18087,52.2,12.6
2026-07-02T17:52:49Z,2026-07-04,2,54000.0,C,0.0925,0.1545,0.124,61630.95,61630.66,0.7523000000000001,0.99641,0.0,0.43703,0.0,0.0
2026-07-02T17:52:49Z,2026-07-04,2,54000.0,P,0.0,0.0001,0.0001,61630.95,61630.66,0.7523000000000001,-0.00359,0.0,0.43703,38.4,3.4
2026-07-02T17:52:49Z,2026-07-04,2,55000.0,C,0.0755,0.1395,0.1079,61630.95,61630.66,0.708,0.99307,1e-05,0.78563,0.0,0.0
2026-07-02T17:52:49Z,2026-07-04,2,55000.0,P,0.0,0.0002,0.0001,61630.95,61630.66,0.708,-0.00693,1e-05,0.78563,170.7,79.0
2026-07-02T17:52:49Z,2026-07-04,2,56000.0,C,0.059,0.123,0.0916,61630.95,61630.66,0.6077,0.99203,1e-05,0.88803,0.0,0.0
2026-07-02T17:52:49Z,2026-07-04,2,56000.0,P,0.0001,0.0002,0.0001,61630.95,61630.66,0.6077,-0.00797,1e-05,0.88803,80.6,51.1
2026-07-02T17:52:49Z,2026-07-04,2,56500.0,C,0.05,0.116,0.0836,61630.95,61630.66,0.5834,0.98864,1e-05,1.21104,0.0,0.0
2026-07-02T17:52:49Z,2026-07-04,2,56500.0,P,0.0001,0.0002,0.0002,61630.95,61630.66,0.5834,-0.01136,1e-05,1.21104,75.3,58.7
2026-07-02T17:52:49Z,2026-07-04,2,57000.0,C,0.042,0.108,0.0755,61630.95,61630.66,0.5481,0.98531,2e-05,1.51182,0.0,0.0
2026-07-02T17:52:49Z,2026-07-04,2,57000.0,P,0.0001,0.0003,0.0002,61630.95,61630.66,0.5481,-0.01469,2e-05,1.51182,110.9,80.5
2026-07-02T17:52:49Z,2026-07-04,2,57500.0,C,0.0335,0.1,0.0675,61630.95,61630.66,0.5209,0.97914,2e-05,2.03975,0.2,0.0
2026-07-02T17:52:49Z,2026-07-04,2,57500.0,P,0.0002,0.0004,0.0003,61630.78,61630.66,0.5209,-0.02087,2e-05,2.04032,47.1,23.1
2026-07-02T17:52:49Z,2026-07-04,2,58000.0,C,0.0525,0.0665,0.0594,61630.78,61630.66,0.4863,0.97187,3e-05,2.62221,5.8,0.0
2026-07-02T17:52:49Z,2026-07-04,2,58000.0,P,0.0002,0.0004,0.0003,61630.78,61630.66,0.4863,-0.02813,3e-05,2.62221,57.5,54.3
