snapshot_ts,expiry,days_to_expiry,strike,option_type,bid,ask,mark_price,forward_price,index_price,implied_vol,delta,gamma,vega,open_interest,volume_24h
2026-04-24T17:02:27Z,2026-04-25,1,67000.0,C,0.134,0.1605,0.1382,77760.93,77760.93,0.8242,0.99999,0.0,0.00084,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,67000.0,P,0.0,0.0001,0.0,77760.93,77760.93,0.8242,-1e-05,0.0,0.00084,105.6,5.0
2026-04-24T17:02:27Z,2026-04-25,1,68000.0,C,0.119,0.1535,0.1254,77760.93,77760.93,0.8233,0.99996,0.0,0.00507,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,68000.0,P,0.0,0.0001,0.0,77760.93,77760.93,0.8233,-4e-05,0.0,0.00507,3.5,2.0
2026-04-24T17:02:27Z,2026-04-25,1,69000.0,C,0.1035,0.1395,0.1125,77760.93,77760.93,0.8189,0.99981,0.0,0.02365,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,69000.0,P,0.0,0.0001,0.0,77761.32,77760.93,0.8189,-0.00019,0.0,0.02364,34.5,18.0
2026-04-24T17:02:27Z,2026-04-25,1,70000.0,C,0.0955,0.116,0.0997,77761.32,77760.93,0.8140000000000001,0.99916,0.0,0.09215,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,70000.0,P,0.0,0.0001,0.0,77761.32,77760.93,0.8140000000000001,-0.00084,0.0,0.09215,25.6,8.0
2026-04-24T17:02:27Z,2026-04-25,1,71000.0,C,0.083,0.1135,0.0868,77761.32,77760.93,0.7240000000000001,0.99887,0.0,0.1208,0.0,50.0
2026-04-24T17:02:27Z,2026-04-25,1,71000.0,P,0.0,0.0002,0.0,77761.32,77760.93,0.7240000000000001,-0.00113,0.0,0.1208,67.5,67.0
2026-04-24T17:02:27Z,2026-04-25,1,72000.0,C,0.0695,0.099,0.074,77761.32,77760.93,0.6365999999999999,0.99835,0.0,0.1709,0.0,70.0
2026-04-24T17:02:27Z,2026-04-25,1,72000.0,P,0.0,0.0002,0.0,77761.32,77760.93,0.6365999999999999,-0.00165,0.0,0.1709,63.1,46.9
2026-04-24T17:02:27Z,2026-04-25,1,73000.0,C,0.06,0.0625,0.0612,77761.32,77760.93,0.629,0.99272,1e-05,0.64826,20.2,20.0
2026-04-24T17:02:27Z,2026-04-25,1,73000.0,P,0.0,0.0002,0.0001,77761.32,77760.93,0.629,-0.00728,1e-05,0.64826,82.8,73.5
2026-04-24T17:02:27Z,2026-04-25,1,73500.0,C,0.052,0.083,0.0548,77761.32,77760.93,0.6247,0.98594,2e-05,1.15124,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,73500.0,P,0.0,0.0002,0.0001,77761.32,77760.93,0.6247,-0.01406,2e-05,1.15124,85.6,72.2
2026-04-24T17:02:27Z,2026-04-25,1,74000.0,C,0.044,0.0805,0.0484,77761.32,77760.93,0.5775,0.98165,2e-05,1.44655,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,74000.0,P,0.0001,0.0003,0.0002,77761.32,77760.93,0.5775,-0.01835,2e-05,1.44655,1039.1,393.9
2026-04-24T17:02:27Z,2026-04-25,1,74500.0,C,0.04,0.0525,0.042,77761.32,77760.93,0.5144,0.9786,3e-05,1.64808,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,74500.0,P,0.0001,0.0003,0.0002,77761.32,77760.93,0.5144,-0.0214,3e-05,1.64808,53.7,38.1
2026-04-24T17:02:27Z,2026-04-25,1,75000.0,C,0.0335,0.046,0.0356,77761.32,77760.93,0.4696,0.96942,5e-05,2.22183,0.0,0.0
2026-04-24T17:02:27Z,2026-04-25,1,75000.0,P,0.0002,0.0004,0.0002,77758.51,77760.93,0.4696,-0.03072,5e-05,2.23008,65.5,34.0
2026-04-24T17:02:27Z,2026-04-25,1,75500.0,C,0.028,0.0305,0.0293,77758.51,77760.93,0.41450000000000004,0.9581,7e-05,2.87585,17.6,0.2
2026-04-24T17:02:27Z,2026-04-25,1,75500.0,P,0.0003,0.0005,0.0003,77758.51,77760.93,0.41450000000000004,-0.0419,7e-05,2.87585,40.0,41.4
2026-04-24T17:02:27Z,2026-04-25,1,76000.0,C,0.0215,0.0245,0.023,77758.51,77760.93,0.37079999999999996,0.9332,0.00011,4.16247,14.0,2.0
2026-04-24T17:02:27Z,2026-04-25,1,76000.0,P,0.0004,0.0006,0.0005,77758.51,77760.93,0.37079999999999996,-0.0668,0.00011,4.16247,84.1,78.7
2026-04-24T17:02:27Z,2026-04-25,1,76500.0,C,0.0155,0.0185,0.0169,77758.51,77760.93,0.33299999999999996,0.88346,0.00018,6.29768,7.6,0.0
2026-04-24T17:02:27Z,2026-04-25,1,76500.0,P,0.0007,0.001,0.0008,77758.51,77760.93,0.33299999999999996,-0.11654,0.00018,6.29768,111.3,121.8
2026-04-24T17:02:27Z,2026-04-25,1,77000.0,C,0.01,0.013,0.0113,77758.51,77760.93,0.3121,0.77826,0.0003,9.55966,41.2,3.7
2026-04-24T17:02:27Z,2026-04-25,1,77000.0,P,0.0015,0.0018,0.0017,77758.51,77760.93,0.3121,-0.22174,0.0003,9.55966,58.9,57.2
2026-04-24T17:02:27Z,2026-04-25,1,77500.0,C,0.006,0.007,0.0068,77758.51,77760.93,0.3041,0.6069,0.00039,12.35924,37.1,35.6
2026-04-24T17:02:27Z,2026-04-25,1,77500.0,P,0.0033,0.0038,0.0036,77758.51,77760.93,0.3041,-0.3931,0.00039,12.35924,49.1,32.6
2026-04-24T17:02:27Z,2026-04-25,1,78000.0,C,0.0032,0.0037,0.0035,77758.51,77760.93,0.301,0.404,0.0004,12.44928,61.5,56.9
