snapshot_ts,expiry,days_to_expiry,strike,option_type,bid,ask,mark_price,forward_price,index_price,implied_vol,delta,gamma,vega,open_interest,volume_24h
2026-05-15T17:43:47Z,2026-05-16,1,71000.0,C,0.102,0.1325,0.1054,79364.09,79364.09,0.8109000000000001,0.99969,0.0,0.03692,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,71000.0,P,0.0,0.0001,0.0,79364.09,79364.09,0.8109000000000001,-0.00031,0.0,0.03692,30.6,1.0
2026-05-15T17:43:47Z,2026-05-16,1,72000.0,C,0.0615,0.1135,0.0928,79367.08,79364.09,0.8109000000000001,0.99862,0.0,0.14481,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,72000.0,P,0.0,0.0001,0.0,79364.09,79364.09,0.8109000000000001,-0.00138,0.0,0.1453,41.7,27.4
2026-05-15T17:43:47Z,2026-05-16,1,73000.0,C,0.076,0.1045,0.0802,79364.09,79364.09,0.7206,0.99807,0.0,0.19694,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,73000.0,P,0.0,0.0001,0.0,79364.09,79364.09,0.7206,-0.00193,0.0,0.19694,29.9,43.9
2026-05-15T17:43:47Z,2026-05-16,1,74000.0,C,0.036,0.086,0.0676,79364.09,79364.09,0.6509999999999999,0.99629,1e-05,0.35504,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,74000.0,P,0.0,0.0001,0.0,79364.09,79364.09,0.6509999999999999,-0.00371,1e-05,0.35504,102.7,80.2
2026-05-15T17:43:47Z,2026-05-16,1,75000.0,C,0.0215,0.063,0.055,79364.09,79364.09,0.5614,0.99393,1e-05,0.55053,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,75000.0,P,0.0,0.0001,0.0,79364.09,79364.09,0.5614,-0.00607,1e-05,0.55053,344.5,85.2
2026-05-15T17:43:47Z,2026-05-16,1,76000.0,C,0.0125,0.068,0.0425,79367.08,79364.09,0.46590000000000004,0.98969,2e-05,0.87633,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,76000.0,P,0.0,0.0001,0.0001,79364.09,79364.09,0.46590000000000004,-0.01036,2e-05,0.88037,95.7,68.8
2026-05-15T17:43:47Z,2026-05-16,1,77000.0,C,0.0275,0.034,0.03,79364.09,79364.09,0.39799999999999996,0.97067,5e-05,2.13893,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,77000.0,P,0.0001,0.0002,0.0002,79364.09,79364.09,0.39799999999999996,-0.02933,5e-05,2.13893,387.8,302.4
2026-05-15T17:43:47Z,2026-05-16,1,77500.0,C,0.0215,0.0275,0.0238,79364.09,79364.09,0.359,0.95031,9e-05,3.28689,0.0,0.0
2026-05-15T17:43:47Z,2026-05-16,1,77500.0,P,0.0002,0.0003,0.0003,79364.09,79364.09,0.359,-0.04969,9e-05,3.28689,192.5,213.1
2026-05-15T17:43:47Z,2026-05-16,1,78000.0,C,0.0155,0.022,0.0177,79364.09,79364.09,0.3223,0.90975,0.00016,5.21162,0.1,0.1
2026-05-15T17:43:47Z,2026-05-16,1,78000.0,P,0.0004,0.0006,0.0005,79364.09,79364.09,0.3223,-0.09025,0.00016,5.21162,71.5,70.7
2026-05-15T17:43:47Z,2026-05-16,1,78500.0,C,0.0105,0.0135,0.012,79364.09,79364.09,0.2966,0.82135,0.00027,8.36443,9.0,9.0
2026-05-15T17:43:47Z,2026-05-16,1,78500.0,P,0.001,0.0011,0.0012,79364.09,79364.09,0.2966,-0.17865,0.00027,8.36443,143.4,133.5
2026-05-15T17:43:47Z,2026-05-16,1,79000.0,C,0.0065,0.0075,0.0072,79364.09,79364.09,0.2828,0.65858,0.00041,11.75422,244.5,288.5
