snapshot_ts,expiry,days_to_expiry,strike,option_type,bid,ask,mark_price,forward_price,index_price,implied_vol,delta,gamma,vega,open_interest,volume_24h
2026-06-11T18:49:06Z,2026-06-12,1,52000.0,C,0.1775,0.1925,0.1807,63472.67,63452.47,1.101,1.0,0.0,0.00017,0.0,0.0
2026-06-11T18:49:06Z,2026-06-12,1,52000.0,P,0.0,0.0001,0.0,63471.85,63452.47,1.101,0.0,0.0,0.00017,826.1,35.9
2026-06-11T18:49:06Z,2026-06-12,1,53000.0,C,0.162,0.192,0.165,63472.67,63452.47,1.0595,0.99999,0.0,0.00059,0.0,0.0
2026-06-11T18:49:06Z,2026-06-12,1,53000.0,P,0.0,0.0001,0.0,63472.67,63452.47,1.0595,-1e-05,0.0,0.00059,264.9,1.4
2026-06-11T18:49:06Z,2026-06-12,1,54000.0,C,0.146,0.1675,0.1492,63472.67,63452.47,1.0008,0.99999,0.0,0.00156,0.0,0.0
2026-06-11T18:49:06Z,2026-06-12,1,54000.0,P,0.0,0.0001,0.0,63472.67,63452.47,1.0008,-1e-05,0.0,0.00156,326.8,65.8
2026-06-11T18:49:06Z,2026-06-12,1,55000.0,C,0.13,0.1375,0.1335,63472.67,63452.47,0.9495999999999999,0.99995,0.0,0.00475,0.1,0.1
2026-06-11T18:49:06Z,2026-06-12,1,55000.0,P,0.0,0.0001,0.0,63472.67,63452.47,0.9495999999999999,-5e-05,0.0,0.00475,916.2,81.6
2026-06-11T18:49:06Z,2026-06-12,1,57000.0,C,0.0985,0.1055,0.102,63472.67,63452.47,0.8648,0.99937,0.0,0.05456,0.0,0.0
2026-06-11T18:49:06Z,2026-06-12,1,57000.0,P,0.0,0.0001,0.0,63472.67,63452.47,0.8648,-0.00063,0.0,0.05456,365.3,87.4
2026-06-11T18:49:06Z,2026-06-12,1,58000.0,C,0.083,0.09,0.0863,63471.87,63452.47,0.8626999999999999,0.99664,0.0,0.24945,2.4,0.0
2026-06-11T18:49:06Z,2026-06-12,1,58000.0,P,0.0,0.0002,0.0,63471.87,63452.47,0.8626999999999999,-0.00336,0.0,0.24945,660.4,239.7
2026-06-11T18:49:06Z,2026-06-12,1,59000.0,C,0.0695,0.072,0.0706,63471.87,63452.47,0.8608,0.98625,2e-05,0.86491,48.0,3.4
2026-06-11T18:49:06Z,2026-06-12,1,59000.0,P,0.0001,0.0002,0.0002,63471.87,63452.47,0.8608,-0.01375,2e-05,0.86491,580.6,73.5
2026-06-11T18:49:06Z,2026-06-12,1,59500.0,C,0.0595,0.067,0.0628,63471.87,63452.47,0.7813,0.98411,2e-05,0.97982,0.5,0.0
2026-06-11T18:49:06Z,2026-06-12,1,59500.0,P,0.0001,0.0003,0.0002,63471.87,63452.47,0.7813,-0.01589,2e-05,0.97982,101.2,90.8
2026-06-11T18:49:06Z,2026-06-12,1,60000.0,C,0.0535,0.0565,0.0549,63471.87,63452.47,0.6943,0.98223,3e-05,1.07825,262.1,6.5
2026-06-11T18:49:06Z,2026-06-12,1,60000.0,P,0.0001,0.0003,0.0002,63471.87,63452.47,0.6943,-0.01777,3e-05,1.07825,2012.1,508.1
2026-06-11T18:49:06Z,2026-06-12,1,60500.0,C,0.046,0.0485,0.0471,63469.88,63452.47,0.6520999999999999,0.97174,4e-05,1.59419,18.7,7.3
