snapshot_ts,expiry,days_to_expiry,strike,option_type,bid,ask,mark_price,forward_price,index_price,implied_vol,delta,gamma,vega,open_interest,volume_24h
2026-06-17T18:23:55Z,2026-06-18,1,57000.0,C,0.102,0.153,0.1286,65413.95,65414.1,0.8541,0.99998,0.0,0.00223,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,57000.0,P,0.0,0.0001,0.0,65413.95,65414.1,0.8541,-2e-05,0.0,0.00223,13.1,0.0
2026-06-17T18:23:55Z,2026-06-18,1,58000.0,C,0.086,0.1375,0.1134,65413.95,65414.1,0.8538,0.99984,0.0,0.01619,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,58000.0,P,0.0,0.0001,0.0,65413.95,65414.1,0.8538,-0.00016,0.0,0.01619,74.0,10.0
2026-06-17T18:23:55Z,2026-06-18,1,59000.0,C,0.0705,0.1225,0.098,65414.1,65414.1,0.8538,0.99898,0.0,0.0883,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,59000.0,P,0.0,0.0001,0.0,65414.1,65414.1,0.8538,-0.00102,0.0,0.0883,58.5,41.9
2026-06-17T18:23:55Z,2026-06-18,1,60000.0,C,0.051,0.115,0.0828,65414.1,65414.1,0.8509,0.99525,1e-05,0.35609,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,60000.0,P,0.0,0.0001,0.0001,65414.1,65414.1,0.8509,-0.00475,1e-05,0.35609,84.5,63.2
2026-06-17T18:23:55Z,2026-06-18,1,61000.0,C,0.035,0.071,0.0676,65414.1,65414.1,0.7666,0.99004,1e-05,0.68425,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,61000.0,P,0.0,0.0002,0.0001,65414.1,65414.1,0.7666,-0.00996,1e-05,0.68425,45.8,32.7
2026-06-17T18:23:55Z,2026-06-18,1,61500.0,C,0.0295,0.0845,0.06,65414.1,65414.1,0.7095999999999999,0.98681,2e-05,0.87348,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,61500.0,P,0.0001,0.0002,0.0001,65414.1,65414.1,0.7095999999999999,-0.01318,2e-05,0.87335,21.4,7.8
2026-06-17T18:23:55Z,2026-06-18,1,62000.0,C,0.0215,0.077,0.0524,65414.1,65414.1,0.6575,0.98133,3e-05,1.17692,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,62000.0,P,0.0001,0.0003,0.0002,65414.1,65414.1,0.6575,-0.01867,3e-05,1.17692,51.4,27.6
2026-06-17T18:23:55Z,2026-06-18,1,62500.0,C,0.013,0.0695,0.0448,65414.1,65414.1,0.6213000000000001,0.96952,4e-05,1.77675,0.3,0.0
2026-06-17T18:23:55Z,2026-06-18,1,62500.0,P,0.0002,0.0004,0.0003,65414.1,65414.1,0.6213000000000001,-0.03048,4e-05,1.77677,60.0,52.1
2026-06-17T18:23:55Z,2026-06-18,1,63000.0,C,0.0065,0.0615,0.0374,65414.1,65414.1,0.5841,0.95005,7e-05,2.65629,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,63000.0,P,0.0004,0.0006,0.0005,65414.1,65414.1,0.5841,-0.04995,7e-05,2.65624,53.8,45.5
2026-06-17T18:23:55Z,2026-06-18,1,63500.0,C,0.015,0.0555,0.0301,65414.1,65414.1,0.5482,0.91709,0.00011,3.93631,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,63500.0,P,0.0007,0.0009,0.0008,65414.1,65414.1,0.5482,-0.08291,0.00011,3.93631,118.6,120.6
2026-06-17T18:23:55Z,2026-06-18,1,64000.0,C,0.0205,0.0525,0.0231,65414.1,65414.1,0.517,0.86062,0.00017,5.71953,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,64000.0,P,0.0013,0.0016,0.0015,65414.1,65414.1,0.517,-0.13938,0.00017,5.71949,78.3,69.8
2026-06-17T18:23:55Z,2026-06-18,1,64500.0,C,0.014,0.0195,0.0166,65414.1,65414.1,0.489,0.77037,0.00024,7.81924,5.2,5.5
2026-06-17T18:23:55Z,2026-06-18,1,64500.0,P,0.0024,0.0027,0.0026,65414.1,65414.1,0.489,-0.22963,0.00024,7.81924,95.8,93.7
2026-06-17T18:23:55Z,2026-06-18,1,65000.0,C,0.01,0.0115,0.011,65414.1,65414.1,0.4705,0.63752,0.00031,9.66538,163.7,76.6
2026-06-17T18:23:55Z,2026-06-18,1,65000.0,P,0.0044,0.0047,0.0046,65414.27,65414.1,0.4705,-0.36242,0.00031,9.66484,458.6,149.4
2026-06-17T18:23:55Z,2026-06-18,1,65500.0,C,0.006,0.007,0.0065,65414.27,65414.1,0.4543,0.4744,0.00034,10.26135,156.5,178.9
2026-06-17T18:23:55Z,2026-06-18,1,65500.0,P,0.007,0.0085,0.0078,65414.27,65414.1,0.4543,-0.5256,0.00034,10.26135,223.5,212.0
2026-06-17T18:23:55Z,2026-06-18,1,66000.0,C,0.0032,0.0037,0.0035,65414.27,65414.1,0.452,0.31147,0.0003,9.11181,219.7,193.5
2026-06-17T18:23:55Z,2026-06-18,1,66000.0,P,0.01,0.015,0.0125,65414.27,65414.1,0.452,-0.68852,0.0003,9.11187,98.9,77.8
2026-06-17T18:23:55Z,2026-06-18,1,66500.0,C,0.0016,0.002,0.0019,65414.27,65414.1,0.46590000000000004,0.18739,0.00022,6.93485,211.9,121.1
2026-06-17T18:23:55Z,2026-06-18,1,66500.0,P,0.016,0.021,0.0185,65414.27,65414.1,0.46590000000000004,-0.81261,0.00022,6.93501,24.2,6.2
2026-06-17T18:23:55Z,2026-06-18,1,67000.0,C,0.0008,0.0011,0.001,65414.27,65414.1,0.4907,0.10952,0.00015,4.83126,708.1,241.0
2026-06-17T18:23:55Z,2026-06-18,1,67000.0,P,0.0215,0.0285,0.0253,65414.27,65414.1,0.4907,-0.89047,0.00015,4.83154,3.5,0.0
2026-06-17T18:23:55Z,2026-06-18,1,67500.0,C,0.0005,0.0007,0.0006,65414.27,65414.1,0.5284,0.06717,0.0001,3.35235,64.2,71.3
2026-06-17T18:23:55Z,2026-06-18,1,67500.0,P,0.0007,0.056,0.0325,65414.27,65414.1,0.5284,-0.93283,0.0001,3.35242,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,68000.0,C,0.0003,0.0005,0.0004,65414.27,65414.1,0.5740999999999999,0.04434,6e-05,2.41403,210.8,84.6
2026-06-17T18:23:55Z,2026-06-18,1,68000.0,P,0.005,0.062,0.04,65414.27,65414.1,0.5740999999999999,-0.95566,6e-05,2.41413,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,68500.0,C,0.0002,0.0004,0.0003,65414.27,65414.1,0.6219,0.03083,4e-05,1.79376,68.4,57.4
2026-06-17T18:23:55Z,2026-06-18,1,68500.0,P,0.0125,0.07,0.0475,65414.27,65414.1,0.6219,-0.96917,4e-05,1.79376,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,69000.0,C,0.0001,0.0003,0.0002,65414.27,65414.1,0.6573,0.02029,3e-05,1.26338,169.1,77.0
2026-06-17T18:23:55Z,2026-06-18,1,69000.0,P,0.0195,0.0775,0.055,65414.27,65414.1,0.6573,-0.97971,3e-05,1.26338,5.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,70000.0,C,0.0,0.0002,0.0001,65414.27,65414.1,0.7081999999999999,0.00788,1e-05,0.55777,232.4,273.2
2026-06-17T18:23:55Z,2026-06-18,1,70000.0,P,0.0345,0.092,0.0702,65414.27,65414.1,0.7081999999999999,-0.99212,1e-05,0.55777,5.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,71000.0,C,0.0,0.0001,0.0,65414.27,65414.1,0.7554000000000001,0.00309,0.0,0.2421,30.3,28.3
2026-06-17T18:23:55Z,2026-06-18,1,71000.0,P,0.049,0.108,0.0854,65414.27,65414.1,0.7554000000000001,-0.99691,0.0,0.2421,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,72000.0,C,0.0,0.0001,0.0,65414.27,65414.1,0.7554000000000001,0.00067,0.0,0.05987,2.6,0.6
2026-06-17T18:23:55Z,2026-06-18,1,72000.0,P,0.064,0.1225,0.1007,65414.27,65414.1,0.7554000000000001,-0.99933,0.0,0.05987,0.0,0.0
2026-06-17T18:23:55Z,2026-06-18,1,73000.0,C,0.0,0.0001,0.0,65414.27,65414.1,0.7554000000000001,0.00012,0.0,0.01216,11.5,0.0
2026-06-17T18:23:55Z,2026-06-18,1,73000.0,P,0.079,0.1385,0.116,65414.27,65414.1,0.7554000000000001,-0.99988,0.0,0.01216,0.0,0.0
2026-06-17T18:23:55Z,2026-06-19,2,50000.0,C,0.2105,0.2595,0.2356,65410.96,65414.1,0.9279000000000001,1.0,0.0,0.00086,0.0,0.0
2026-06-17T18:23:55Z,2026-06-19,2,50000.0,P,0.0,0.0001,0.0,65404.79,65414.1,0.9279000000000001,0.0,0.0,0.00086,191.2,0.0
2026-06-17T18:23:55Z,2026-06-19,2,53000.0,C,0.1645,0.2145,0.1897,65410.96,65414.1,0.8895000000000001,0.99986,0.0,0.02273,0.0,0.0
2026-06-17T18:23:55Z,2026-06-19,2,53000.0,P,0.0,0.0001,0.0,65410.96,65414.1,0.8895000000000001,-0.00014,0.0,0.02273,591.2,0.0
2026-06-17T18:23:55Z,2026-06-19,2,54000.0,C,0.149,0.198,0.1745,65410.96,65414.1,0.8895000000000001,0.99955,0.0,0.06938,10.9,0.0
2026-06-17T18:23:55Z,2026-06-19,2,54000.0,P,0.0,0.0001,0.0,65410.96,65414.1,0.8895000000000001,-0.00045,0.0,0.06938,511.1,0.0
2026-06-17T18:23:55Z,2026-06-19,2,55000.0,C,0.134,0.183,0.1592,65410.96,65414.1,0.8885,0.99868,0.0,0.18592,0.3,0.0
2026-06-17T18:23:55Z,2026-06-19,2,55000.0,P,0.0,0.0001,0.0,65404.79,65414.1,0.8885,-0.00133,0.0,0.18681,1467.3,20.2
2026-06-17T18:23:55Z,2026-06-19,2,56000.0,C,0.114,0.1665,0.1439,65410.96,65414.1,0.8876999999999999,0.99653,0.0,0.44662,0.0,0.0
2026-06-17T18:23:55Z,2026-06-19,2,56000.0,P,0.0,0.0001,0.0001,65404.79,65414.1,0.8876999999999999,-0.00348,0.0,0.44854,105.3,3.0
2026-06-17T18:23:55Z,2026-06-19,2,58000.0,C,0.0825,0.1365,0.1134,65410.96,65414.1,0.7685,0.9921,1e-05,0.92906,22.7,0.0
2026-06-17T18:23:55Z,2026-06-19,2,58000.0,P,0.0,0.0001,0.0001,65404.79,65414.1,0.7685,-0.00794,1e-05,0.93318,782.2,50.0
2026-06-17T18:23:55Z,2026-06-19,2,59000.0,C,0.067,0.121,0.0982,65410.96,65414.1,0.6859000000000001,0.98978,1e-05,1.16454,6.8,0.0
2026-06-17T18:23:55Z,2026-06-19,2,59000.0,P,0.0001,0.0002,0.0002,65404.79,65414.1,0.6859000000000001,-0.01028,1e-05,1.1701,501.5,59.0
2026-06-17T18:23:55Z,2026-06-19,2,60000.0,C,0.08,0.085,0.083,65410.96,65414.1,0.6282,0.98293,2e-05,1.81305,27.7,0.0
2026-06-17T18:23:55Z,2026-06-19,2,60000.0,P,0.0002,0.0003,0.0003,65405.63,65414.1,0.6282,-0.01715,2e-05,1.82042,1275.9,112.5
2026-06-17T18:23:55Z,2026-06-19,2,61000.0,C,0.065,0.07,0.0679,65405.63,65414.1,0.5789,0.96839,3e-05,3.04446,120.2,22.4
