snapshot_ts,expiry,days_to_expiry,strike,option_type,bid,ask,mark_price,forward_price,index_price,implied_vol,delta,gamma,vega,open_interest,volume_24h
2026-07-17T17:15:45Z,2026-07-18,1,55000.0,C,0.109,0.1685,0.1392,63895.8,63895.8,0.7082999999999999,1.0,0.0,2e-05,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,55000.0,P,0.0,0.0001,0.0,63895.8,63895.8,0.7082999999999999,0.0,0.0,2e-05,0.5,0.0
2026-07-17T17:15:45Z,2026-07-18,1,56000.0,C,0.119,0.153,0.1236,63895.8,63895.8,0.6868000000000001,1.0,0.0,0.00017,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,56000.0,P,0.0,0.0001,0.0,63895.8,63895.8,0.6868000000000001,0.0,0.0,0.00017,1.6,0.1
2026-07-17T17:15:45Z,2026-07-18,1,57000.0,C,0.0765,0.138,0.1079,63895.8,63895.8,0.6867,0.99998,0.0,0.00265,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,57000.0,P,0.0,0.0001,0.0,63895.8,63895.8,0.6867,-2e-05,0.0,0.00265,22.3,2.5
2026-07-17T17:15:45Z,2026-07-18,1,58000.0,C,0.06,0.123,0.0923,63895.8,63895.8,0.6545000000000001,0.99985,0.0,0.01492,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,58000.0,P,0.0,0.0001,0.0,63895.8,63895.8,0.6545000000000001,-0.00015,0.0,0.01492,39.8,22.3
2026-07-17T17:15:45Z,2026-07-18,1,59000.0,C,0.045,0.1085,0.0766,63895.8,63895.8,0.6333,0.99897,0.0,0.09037,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,59000.0,P,0.0,0.0001,0.0,63895.8,63895.8,0.6333,-0.00103,0.0,0.09037,38.7,33.6
2026-07-17T17:15:45Z,2026-07-18,1,60000.0,C,0.0275,0.0945,0.061,63895.8,63895.8,0.5443,0.99767,1e-05,0.19103,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,60000.0,P,0.0,0.0001,0.0,63895.8,63895.8,0.5443,-0.00233,1e-05,0.19103,42.3,31.6
2026-07-17T17:15:45Z,2026-07-18,1,60500.0,C,0.0195,0.087,0.0532,63895.8,63895.8,0.5003,0.99623,1e-05,0.2945,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,60500.0,P,0.0,0.0001,0.0,63895.8,63895.8,0.5003,-0.00377,1e-05,0.2945,73.2,22.6
2026-07-17T17:15:45Z,2026-07-18,1,61000.0,C,0.013,0.0795,0.0454,63895.8,63895.8,0.47759999999999997,0.99129,2e-05,0.61905,0.0,0.0
2026-07-17T17:15:45Z,2026-07-18,1,61000.0,P,0.0,0.0002,0.0001,63895.8,63895.8,0.47759999999999997,-0.00871,2e-05,0.61905,101.0,88.0
2026-07-17T17:15:45Z,2026-07-18,1,61500.0,C,0.0049,0.071,0.0376,63895.8,63895.8,0.45799999999999996,0.97952,4e-05,1.2945,0.0,0.0
